,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
444,nurse,2020,2,50,"다음 상황에 적용된 지역사회 간호활동은?• 1년 동안 학교흡연예방사업을 진행하기 위해 A 중학교와 B 보건소가 사업팀을 구성하여 운영하였다.• 사업목표를 달성하기 위해 두 기관이 자원을 공유하며 상호 역량강화를 위해 노력하였다.• 자원, 위험과 책임의 공동 관리를 통하여 흡연예방사업을 성공적으로 수행하여 흡연율을 낮추는 데 기여하였다.",위임,협력,아웃리치,스크리닝,보건교육,B,
445,nurse,2020,2,51,치매환자 가족이 그들의 지식과 기술을 변화시키고자 자조모임에 참석한다면 이는 어느 자원을 활용한 것인가?,인적 자원,물적 자원,사회적 자원,경제적 자원,문화적 자원,C,
446,nurse,2020,2,53,범이론적 모형(Transtheoretical Model) 에서 다음 학생에 해당하는 변화단계는?“제가 중학교 1학년 때부터 담배를 많이 피웠더니 운동할 때 너무 힘이 들고 입에서 냄새가 난다고 친구들이 싫어해요. 그래서 한 달 안에는 담배를 끊어야겠다고 생각하고 있어요.”,행동단계(action stage),준비단계(preparation stage),유지단계(maintenance stage),계획단계(contemplation stage),계획전단계(precontemplation stage),B,
447,nurse,2020,2,54,"보건교육 시작 전 학습자들의 지식, 태도, 준비도 및 동기정도 등을 파악하는 평가유형은?",절대평가,상대평가,진단평가,형성평가,종합평가,C,
448,nurse,2020,2,55,산업장 보건관리자가 보건교육안 작성 시 학습목표를 진술할 때 지켜야 할 일반적 원칙은?,구체적인 행위동사로 기술한다.,교육자 중심의 진술이어야 한다.,한번 설정한 학습목표는 변경하지 않는다.,학습자의 지식변화에 초점을 두어야 한다.,가능한 한 높은 수준의 학습목표를 설정한다.,A,
449,nurse,2020,2,56,A 지역에 보건진료소 전담 공무원이 새로 부임하여 지역주민을 위한 보건교육사업을 계획하려고 할 때 우선 고려해야 할 것은?,대상자 집단크기,대상자의 학습환경,대상자의 교육정도,대상자의 교육요구,교육보조매체 활용가능성,D,
450,nurse,2020,2,57,보건교육 프로그램을 개발하려고 할 때 다음에 해당하는 학습이론은?• 실제 사례 제시• 학습자 주도적인 학습환경• 소규모 팀으로 구성된 협동학습• 안내자 및 촉진자로서 교육자의 역할,완전 학습이론,인지주의 학습이론,행동주의 학습이론,인본주의 학습이론,구성주의 학습이론,E,
451,nurse,2020,2,58,방문간호사가 산후조리원에서 퇴원한 초산모의 가정을 방문하여 집에 있는 물품으로 초산모가 신생아를 직접 씻길 수 있도록 교육하고자 할 때 활용할 수 있는 교육방법은?,시범,강의,상담,역할극,문제해결학습,A,
452,nurse,2020,2,59,2015년 「지역보건법」 개정으로 보건소 업무 중에서 특별히 지역주민의 만성질환 예방 및 건강한 생활습관 형성을 지원하기 위해 설치된 지역밀착형 공공보건의료기관은?,보건지소,보건의료원,보건진료소,행정복지센터,건강생활지원센터,E,
453,nurse,2020,2,60,"보건진료소는 소외된 지역 없이 벽 ∙ 오지까지 보건의료서비스가 전달되어, 지역주민이 원할 때는 언제나 가까운 거리에서 서비스를 받을 수 있도록 하기 위해 설치되었다. 이는 일차보건의료의 특징 중 어느 것에 해당하는가?",접근성,상호협조성,수용가능성,지불부담능력,지역사회주민참여,A,
454,nurse,2020,2,61,"가족의 생활방식과 부모의 자녀양육을 통해 생활에 필요한 규칙, 권리, 의무 및 책임감을 자녀에게 가르치고, 이로써 문화전달의 대외적 기능을 하는 가족기능은?",생식 기능,사회화 기능,경제적 기능,성 ∙ 애정 기능,보호 ∙ 휴식 기능,B,
455,nurse,2020,2,62,신종인플루엔자의 전파를 차단하기 위한 방법은?,마스크 착용,매개동물 박멸,깨끗한 식수 공급,위생적인 음식 제공,기피제 처리를 한 의복 착용,A,
456,nurse,2020,2,63,제4차 국민건강증진종합계획(Health Plan 2020) 에 제시된 심뇌혈관질환 사업의 대표지표는?,성인 흡연율,비만 유병률,당뇨병 유병률,고위험 음주율,신체활동 실천율,C,
457,nurse,2020,2,64,지역사회 고혈압관리사업을 실시할 때 1차 예방에 해당하는 것은?,고혈압 치료사업,뇌졸중 환자 대상 재활사업,고혈압 ∙ 당뇨병 등록관리사업,주민 대상 건강생활습관 교육,고혈압 환자의 주기적인 혈압측정,D,
458,nurse,2020,2,65,"가족사정 자료가 다음과 같을 때 간호진단은?• 남편은 7년 전부터 근무력증으로 와상상태이다.• 아내는 남편 간호로 밤에도 쉬지 못하여 매우 지쳐 있다.• 아내는 가사, 직장일, 딸의 학업지원을 혼자서 담당하고 있다.• 딸은 학업으로 아버지를 간호하지 못하고 집안일을 돕지 못하고 있다.",역할편중,의사소통장애,불완전한 가족구조,비효율적인 재정관리,부적절한 가정위생관리,A,
459,nurse,2020,2,66,노인장기요양보험에서 제공하는 방문간호에 대한 설명으로 옳은 것은?,법적 근거는 「의료법」이다.,수가는 진단명별 포괄수가제이다.,운영주체는 보건소 또는 보건지소이다.,대상자는 독거노인과 장애인 등 의료취약계층이다.,목적은 거동 불편 노인의 보건의료서비스 접근성 제고이다.,E,
460,nurse,2020,2,67,"사례관리자로서 방문간호사가 다음의 활동을 수행하였다면 이에 해당하는 기능은?당뇨병을 앓고 있으며 혼자 사는 70세 할머니를 사정한 결과 할머니가 처방약을 잘 복용하지 않고 식이조절이 되지 않아, 당뇨관리의 중요성을 강조하고 약물관리와 식이요법에 대해 지도하였다.",교육,대변,조정,옹호,연계,A,
461,nurse,2020,2,68,분뇨로 인해 최근에 수질오염이 발생하였다면 확인할 수 있는 지표는?,불소,유기 수은,포름알데히드,유리 잔류염소,암모니아성 질소,E,
462,nurse,2020,2,69,작업환경관리 원칙 중 다음에 해당하는 것은?• 원격장치로 기계 작동• 탱크에 인화성 물질 저장• 콘크리트 벽으로 방호벽 설치,대치,교육,환기,격리,지도,D,
463,nurse,2020,2,70,대형 재난이 발생한 후 재해 복구단계에서 수행해야 할 간호는?,위험지도 작성,재난대피소 지정,재난수색과 구조,비상경보체계 구축,심리상담 및 전문치료 의뢰,E,
464,nurse,2020,2,71,"개인이 자신이나 환경으로부터 멀어졌을 때 일탈행동이 나타난다고 보며, ‘현재와 지금’을 강조하는 정신건강간호의 이론적 모형은?",의학모형,실존모형,행동모형,사회모형,대인관계모형,B,
465,nurse,2020,2,72,아침에 부인과 싸운 남편이 귀가할 때 선물을 사 가지고 가는 것과 관련이 있는 방어기전은?,취소,승화,함입,억제,주지화,A,
466,nurse,2020,2,73,"대상자와 간호사 모두 이별로 인한 상실을 극복하는 과정을 학습하며, 이때 부정적인 경험을 한 대상자에게 퇴행이 나타날 수 있는 치료적 관계의 단계는?",상호작용 전 단계,초기 단계,오리엔테이션 단계,활동 단계,종결 단계,E,
467,nurse,2020,2,74,55세 여자 환자가 “아이들도 다 커서 이젠 제가 필요하지 않은 것 같아요. 제 인생은 무의미해요.”라고 말하며 눈물을 흘리고 있다. 간호사의 치료적 의사소통으로 옳은 것은?,“용기를 잃지 마세요.”,“모든 것이 다 잘 될 거예요.”,“오늘 아침식사는 잘 하셨어요?”,“인생이 의미가 없다고 느끼시는군요.”,“부정적인 이야기는 하지 마시고 좀 더 긍정적인 이야기를 하세요.”,D,
468,nurse,2020,2,75,대상자가 무늬가 있는 벽지를 가리키면서 “저기 뱀이 기어가고 있어요.”라고 말한다. 이 증상은?,착각,작화증,거부증,지리멸렬,신어조작증,A,
469,nurse,2020,2,76,"추체외로 부작용(extrapyramidal side effect, EPS) 은 어떤 신경전달물질의 차단으로 발생하는가?",도파민,세로토닌,글루타메이트,노르에피네프린,"감마- 아미노부티르산(gamma- aminobutyric acid, GABA)",A,
470,nurse,2020,2,77,"대상자의 에너지를 건설적인 방향으로 유도하기 위해 음악, 미술 등의 방법을 사용하는 중재는?",활동치료,보완대체요법,인지행동치료,사회기술훈련,일상생활기술훈련,A,
471,nurse,2020,2,78,리튬을 복용 중인 환자에 대한 간호중재로 옳은 것은?,수분 섭취를 제한한다.,땀을 많이 흘리는 운동을 권장한다.,운동실조나 설사를 하면 독성 증상일 수 있으니 즉시 보고한다.,이뇨제를 섭취하는 사람에게도 안전하므로 사용할 수 있다고 설명한다.,"구토, 졸림, 초조, 이명, 현기증 등은 일시적 현상이니 안심하라고 한다.",C,
472,nurse,2020,2,79,지역사회 정신건강사업 중 1차 예방에 속하는 것은?,위기 중재,부모 역할 훈련,직업재활 서비스,약물 및 증상 관리,성폭력 피해자 긴급지원,B,
473,nurse,2020,2,80,"퇴원을 계획 중인 조현병 환자가 인지기능이 손상되어 일상생활에 도움이 필요하다. 환자를 24시간 관리, 감독하며 사회기술훈련을 시키기에 적절한 주거서비스는?",집단가정(group home),위탁가정(foster house),중간치료소(halfway house),지정아파트(satellite apartment),공동거주센터(board and care house),A,
474,nurse,2020,2,81,성숙과 관련해 위기를 유발할 수 있는 사건은?,화재,이혼,정년퇴직,비행기 추락,불치병 진단,C,
475,nurse,2020,2,82,3일 전 자살 시도로 응급 입원한 우울장애 환자가 “내가 더 살아서 무슨 낙이 있겠어요. 조용히 눈 감고 싶어요.”라고 말하고 있다. 간호중재로 옳은 것은?,규칙적으로 병동을 순회한다.,안정을 취할 수 있도록 1인실을 배정한다.,긍정적인 주제로 바꾸어 대화하도록 권유한다.,주변 환경에서 위험한 물건을 확인하고 제거한다.,비밀보장을 약속하며 자살 생각을 이야기하도록 한다.,D,
476,nurse,2020,2,83,간호사가 조현병 대상자에게 “오늘 어떻게 지내셨어요?”라고 하자 대상자는 “그네를 타고 소풍을 갔어. 죽어. 어서 해. 당연하지. 초콜릿.”이라고 대답하였다. 이 환자의 증상은?,양가감정(ambivalence),우원증(circumstantiality),사고지연(thought retardation),사고두절(blocking of thought),연상이완(loosening of association),E,
477,nurse,2020,2,84,조현병 환자에 대해 ‘타인에 대한 폭력의 위험’이라는 간호진단을 내렸다. 간호중재로 옳은 것은?,경쟁적인 활동에 참여시킨다.,록이나 랩 음악을 들려 준다.,화려한 장식이 있는 병실을 제공한다.,행동화할 경우 직원들이 상황을 통제할 수 있음을 알린다.,파괴적인 행동을 예방하기 위해 24시간 격리나 억제를 적용한다.,D,
478,nurse,2020,2,85,조현병 환자가 “아침부터 귀에서 삐~ 하는 소리가 계속 들려서 시끄러워서 못 살겠어요.”라고 호소한다. 간호중재로 옳은 것은?,억제대를 적용한다.,조용한 곳에 혼자 있도록 한다.,환자의 주 증상이므로 신경 쓰지 않는다.,환자에게 들리는 소리가 실제가 아님을 말해 준다.,환청이 시작되는 초기에는 내용을 확인하지 않는다.,D,
479,nurse,2020,2,86,어제 입원한 조현병 환자가 “내 병실에 도청장치가 있어요. 병원에 있는 모든 사람들도 저를 감시하고 있는 것 같아요. 그래서 너무 불안해요.”라고 말한다. 간호중재로 옳은 것은?,망상의 내용에 초점을 두고 캐묻는다.,도청장치가 어디에 있는지 같이 찾아본다.,다른 환자들과 어울릴 수 있도록 집단치료에 참가시킨다.,병원은 의료기관이므로 도청장치가 없음을 논리적으로 설명한다.,망상 때문에 불안해하는 느낌에 초점을 맞추어 환자를 이해한다.,E,
480,nurse,2020,2,87,"항상 우울한 기분을 느끼며, 식욕부진, 불면, 만성피로 등의 증상이 30개월간 계속되는 40세 환자에게 추정되는 질환은?",양극성 장애,순환성 장애,지속성 우울장애,월경 전 불쾌감장애,파괴적 기분조절부전장애,C,
481,nurse,2020,2,88,"“저는 장점도 없고, 이제까지 성공한 적이 없는 것 같아요. 제가 잘할 수 있는 것이 있을까요?”라고 말하는 주요우울장애 환자에 대해 ‘자존감 저하’라는 간호진단을 내렸다. 간호중재로 옳은 것은?",엄격하고 이성적으로 대한다.,환자의 부정적 관점에 동의한다.,좋은 일이 생길 것이라고 위로한다.,환자가 성취감을 느낄 수 있는 과제를 부여한다.,대상자가 비현실적인 목표를 세우더라도 지지하고 격려한다.,D,
482,nurse,2020,2,89,해외 유학 중에 증상이 시작되어 입원한 양극성장애 환자가 “제가 다니던 학교에서 어마어마한 정보를 가지고 왔어요. 이 정보를 말하면 세상이 깜짝 놀랄 거예요.”라고 말하고 있다. 이 환자의 증상은?,허무망상,빈곤망상,조종망상,과대망상,신체망상,D,
483,nurse,2020,2,90,"자의로 치료약물 복용을 중단한 환자가 3일 전부터 잠을 안 자고, 먹지도 않고, 이리저리 돌아다니는 증상으로 입원하였다. 간호사는 환자에게서 들뜬 기분, 수다스러움, 과다활동을 확인하였다. 간호중재로 옳은 것은?",이야기할 때는 짧고 간략하게 설명한다.,에너지를 발산하도록 경쟁적인 활동을 하게 한다.,체중을 유지하기 위해 앉아서 식사를 하도록 한다.,병동생활에서의 한계 설정에 대해 환자와 논쟁한다.,깊은 수면을 위해 취침시간 바로 전에 격렬한 활동을 격려한다.,A,
484,nurse,2020,2,91,광장공포증 대상자에게 적용할 수 있는 체계적 탈감작에 대한 설명으로 옳은 것은?,대상자 혼자 집에서 먼 공공장소에 가도록 한다.,두려워하는 상황에 대상자를 점진적으로 노출시킨다.,낯선 곳에서 불안할 때 속으로 ‘중지’라고 외치도록 한다.,가능한 한 외출을 하지 않고 집에서 안정을 취하도록 한다.,낯선 공공장소를 방문하는 다른 사람의 모습을 보고 학습하도록 한다.,B,
485,nurse,2020,2,92,공황장애 환자가 활동치료 중 공황발작을 일으켰을 때 우선적인 간호중재는?,안정감을 주기 위해 신체적 접촉을 제공한다.,"환자를 조용한 장소로 옮기고, 곁에 있어 준다.",걱정하는 부분에 대해 이야기 하도록 격려한다.,불안을 완화시킬 수 있는 이완기술을 교육한다.,환자와 함께 공황발작의 원인이 무엇인지 탐색한다.,B,
486,nurse,2020,2,93,강박장애 환자가 반복해서 손을 씻는다. 이 행동의 정신역동에 대한 설명으로 옳은 것은?,손을 청결히 하기 위해서이다.,주위 사람들의 관심을 끌기 위함이다.,"투사, 동일시의 방어기제가 사용된 것이다.",비합리적이라고 인식하지 못해 반복행동을 하는 것이다.,받아들이기 어려운 충동으로 인한 불안을 완화하기 위함이다.,E,
487,nurse,2020,2,94,교통사고로 친구를 잃고 혼자 살아남아 죄책감에 시달리던 대상자가 “그때 제가 무서워하지 않고 친구 손을 잡고 나왔어야 했어요. 저 때문에 그 친구가 죽은 거예요.”라고 말하고 있다. 간호사의 반응으로 옳은 것은?,“조용한 곳에 혼자 있는 것이 좋겠어요.”,“다른 무엇보다 당신이 살아 있는 것을 기뻐하세요.”,“지금 어떤 감정이나 생각이 드는지 좀 더 말해 보세요.”,“지금 느끼는 고통을 생각하기보다는 앞으로의 계획을 세워 보세요.”,"“친구를 구하지 못했다는 과거의 실패는 잊어버리고, 희망찬 생각을 하세요.”",C,
488,nurse,2020,2,95,"고부간의 갈등이 심한 중년 여자가 두통, 복통, 심계항진, 소화장애를 호소하며 여러 병원을 전전하였으나 신체적 병인은 없다. 이 대상자에게 적절한 간호진단은?",급성 혼동,자해의 위험성,비효과적 대처,언어적 의사소통 장애,전해질 불균형의 위험,C,
489,nurse,2020,2,96,"다음 환자의 성격장애 유형은?대상자는 직장일로 바쁜 남편이 더 이상 자신을 사랑하지 않는다며, 수면제 20알을 복용한 후 남편에게 전화로 이 사실을 알려 응급실을 통해 입원하였다. 이 환자는 다른 환자들에게 과도하게 친절하고 유혹적인 행동을 하다가도 쉽게 화를 내고 냉담하게 돌변하는 행동을 보인다.",회피성 성격장애,조현성 성격장애,편집성 성격장애,자기애성 성격장애,히스테리성(연극성) 성격장애,E,
490,nurse,2020,2,97,반사회적 성격장애 환자가 옆 환자가 자신과 부딪쳤다며 욕설을 하며 난동을 부릴 때 간호중재로 옳은 것은?,정서적으로 친밀하게 접근한다.,관례와 규칙을 지키도록 훈계한다.,잘못된 행동이므로 책임감을 갖도록 벌을 준다.,수용될 수 없는 행동임을 설명하며 제한 설정을 한다.,대상자가 자신의 행동을 정당화할 수 있도록 변명할 기회를 준다.,D,
491,nurse,2020,2,98,"시공간에 대한 지각이 변하고, 색이나 촉감을 풍부하게 느끼게 하며, 독성반응으로 플래시백 현상을 일으키는 물질은?",알코올,환각제,모르핀,코카인,암페타민,B,
492,nurse,2020,2,99,다음 환자의 간호중재로 옳은 것은?알코올중독자가 1주일 전 술을 마시고 귀가하던 중 길거리에서 사소한 일로 큰 싸움을 벌여 경찰까지 출동하는 일이 있었다. 그 후 배우자의 권유로 알코올중독을 치료하기 위해 입원하였다.,환자가 안전한 사회적 음주를 할 수 있는 방안을 모색한다.,환자의 음주행위와 최근에 한 싸움이 관련이 있음을 인식시킨다.,환자가 자신의 문제를 인식할 수 있도록 비판적인 태도를 취한다.,환자가 음주를 지속하는 데에는 배우자가 책임이 있음을 주지시킨다.,환자가 자신의 음주에 대한 태도를 바꾸기 전에는 환자를 수용하지 않는다.,B,
493,nurse,2020,2,100,"배회행동, 초조, 기억력 및 지남력 장애를 보이는 치매 환자에게 ‘상해의 위험’이라는 간호진단을 내렸다. 간호중재로 옳은 것은?",밤에는 병실을 어둡게 한다.,자극이 적은 환경을 유지한다.,활동의 범위를 병실로 제한한다.,집단치료에 참석하는 것을 제한한다.,매일 새로운 간호사가 환자를 돌보게 한다.,B,
494,nurse,2020,2,101,"키 157 cm, 몸무게 40 kg인 대상자가 2 kg을 더 감량한다며 최근 3개월간 식사량을 줄이면서 하루 종일 운동을 하고 있다. 우선적인 간호진단은?",지식 부족,의사결정 갈등,피부 통합성 장애,상황적 자존감 저하,영양 불균형: 신체요구량보다 적음,E,
495,nurse,2020,2,102,"불면장애 환자가 새벽 1시경 자다 깨서 “어렵게 잠들었는데, 지금 또 잠이 깼어요. 다시 잠들 수 없을 것 같아요. 약 좀 주세요.”라고 말한다. 이 환자에게 투여될 수 있는 약물은?",졸피뎀(zolpidem),설트랄린(sertraline),플루옥세틴(fluoxetine),벤즈트로핀(benztropine),메틸페니데이트(methylphenidate),A,
496,nurse,2020,2,103,혼잡한 지하철에서 자신의 성기를 여자의 몸에 문지르는 행위로 경찰에 연행된 남자에게 추정되는 질환은?,관음장애,노출장애,마찰도착장애,물품음란장애,성적피학장애,C,
497,nurse,2020,2,104,5세 아동이 하루 종일 장난감 자동차 바퀴를 돌리고 놀며 말을 하지 않는다. 어머니가 불러도 눈을 맞추지 않고 대답을 하지 않아 청력 검사를 하였으나 정상이다. 정확한 진단을 위해 정신건강의학과에 입원한 이 환아에게 나타날 수 있는 행동특성은?,상동적 행동,또래 환아와 친밀감 형성,담당 간호사와의 잦은 논쟁,자기 차례를 기다리지 못함,다양한 집단놀이에 흥미를 가짐,A,
498,nurse,2020,2,105,중학교 3학년 학생인 품행장애 환자가 보드게임을 하던 중 갑자기 의자를 던져 근처에 있는 모니터가 파손되었다. 간호사의 반응으로 옳은 것은?,“도대체 무엇이 문제인가요?”,“병원의 물건을 파손하다니 나쁜 학생이군요.”,“이런 식으로 행동하면 격리실로 보낼 거예요.”,“기물을 파손했으니 배상을 어떻게 할 건가요?”,“기물을 파손하는 것은 허용되지 않는 행동이에요.”,E,
499,nurse,2020,3,1,나이팅게일 기장을 수여하는 기구는?,국제연합(UN),국제적십자사(ICRC),세계보건기구(WHO),국제간호협의회(ICN),국제연합교육과학문화기구(UNESCO),B,
500,nurse,2020,3,2,1962년 「의료법」 개정에 따른 간호계의 변화는?,업무분야별 간호사 자격인정제도 신설,간호사 자격 검정고시제도의 완전 폐지,간호기록부를 진료진료부와 별도로 분리하여 작성,2년마다 간호사 실태와 취업상황에 대한 신고 의무화,간호사 중앙회의 회원자질 향상을 위한 보수교육 실시,B,
501,nurse,2020,3,3,전문직의 일반적 특성으로 옳은 것은?,다양한 훈련기간,사회적 가치 부재,고도의 직업윤리 요구,업무수행에 대한 외부통제 강화,개인적 경험에 근거한 의사결정,C,
502,nurse,2020,3,4,교통사고로 과다 출혈이 의심되는 환자가 의식불명 상태로 보호자 없이 응급실로 이송되었고 의료진은 환자를 살리기 위해 응급수술을 결정하였다. 이 경우 의료진이 실행한 윤리적 가치는?,신의의 규칙,정의의 원칙,선행의 원칙,악행금지의 원칙,자율성 존중의 원칙,C,
503,nurse,2020,3,5,보참(Beauchamp) 과 칠드레스(Childress) 의 윤리적 사고과정에서 보편적 수준으로 판단하는 마지막 단계는?,윤리규칙,윤리원칙,윤리이론,윤리결정,윤리규범,C,
504,nurse,2020,3,6,간호실무에서 정의의 원칙을 적용한 사례는?,사전 동의받기,억제대 사용금지,환자의 개인정보 보호하기,진단결과에 대해 진실 말하기,응급환자분류체계(triage) 적용하기,E,
505,nurse,2020,3,7,간호사의 과실로 환자에게 손실이 발생하여 병원장이 환자에게 금전적으로 그 손실을 배상하였다. 병원장의 이러한 행위에 대한 법적 책임의 근거는?,형사 책임,사용자 책임,피용자 과실 책임,「의료법」 위반 책임,업무상 과실치사상 책임,B,
506,nurse,2020,3,8,"신규간호사의 비율이 높아짐에 따라 환자안전과 간호생산성이 저하되고 있다. 이를 과학적 관리론에 근거하여 해결하고자 할 때, 간호관리자가 선택할 수 있는 전략은?",업무표준화,고충처리제 도입,동아리 활동 지원,복리후생제도 강화,사기진작 프로그램 개발,A,
507,nurse,2020,3,9,지휘기능에 해당되는 간호관리자의 활동은?,병동운영 계획안을 작성하였다.,간호사 직무기술서를 재작성하였다.,간호사의 업무수행능력을 평가하였다.,간호사의 손위생 이행률을 조사하였다.,간호사 동기부여를 위한 활동을 하였다.,E,
508,nurse,2020,3,10,신규간호사의 업무수행을 위하여 표준화한 간호업무 방법과 기술에 대한 지침은 기획의 계층화 중 어디에 해당되는가?,목적,철학,목표,절차,규칙,D,
509,nurse,2020,3,11,"신축하는 병원의 완공시기를 예측하기 위하여 공사에 필요한 활동을 순차적으로 제시하고 각 활동에 필요한 시간을 낙관적, 비관적, 확률적으로 구분하여 산정하고자 할 때 적용할 수 있는 방법은?",의사결정격자(decision grids),의사결정나무(decision trees),주경로기법(critical path method),PERT(program evaluation and review technique),기획예산제도(planning programming budgeting system),D,
510,nurse,2020,3,12,간호관리자가 설정한 목표로 옳은 것은?,퇴원환자 간호기록 미비율을 줄인다.,환자의 개별적 요구에 따라 양질의 간호를 제공한다.,다양한 재직교육 프로그램을 마련하여 간호사의 자기관리능력을 높인다.,조직의 활성화 활동을 격려하여 간호사의 직무만족도를 5% 증진시킨다.,손씻기 모니터링을 4회/년 실시하여 작년대비 평균 수행률을 5% 향상시킨다.,E,
511,nurse,2020,3,14,"환자의 만족도를 높여 병원 재이용 의도를 높이고자 할 때, 간호관리자가 수립할 수 있는 간호서비스마케팅의 유통 전략은?",개별화된 간호서비스를 개발한다.,간호수가를 개발하여 의료보험을 적용한다.,온라인 간호상담을 24시간 확대하여 제공한다.,간호사의 유니폼을 바꾸어 간호사의 이미지를 높인다.,퇴원환자에게 소책자를 보내 간호의 전문성을 홍보한다.,C,
512,nurse,2020,3,15,간호 ∙ 간병통합서비스 병동을 증축하고자 병동증축추진팀이 조직되었다. 병원의 다양한 분야에서 근무하던 팀원들은 병동증축팀에서 근무하고 증축이 완료되면 자신의 부서로 돌아갈 예정이다. 이 조직유형은?,라인조직,직능조직,프로젝트 조직,매트릭스 조직,라인- 스탭조직,C,
513,nurse,2020,3,16,부서 간의 협력 및 조정을 촉진하기 위해 협력간호사 제도를 새롭게 도입하고 협력간호사의 임금은 요소비교법을 적용하여 산정하고자 한다. 이를 위한 방법으로 옳은 것은?,유사한 직무의 간호사와 같은 등급으로 묶어 산정한다.,일반 간호사의 직무를 기준으로 평가요소별로 비교하여 산정한다.,협력간호사의 직무를 구성요소별로 중요도를 점수화하여 산정한다.,협력간호사 직무를 전체 간호사 직무 속에서 순위를 평가하여 산정한다.,"책임, 기술, 근무조건 요소에 대해 협력간호사의 직무적 가치를 절대평가하여 산정한다.",B,
514,nurse,2020,3,17,대량 응급환자 발생 시 간호사에게 특정 업무를 반복 수행하게 함으로써 업무의 효율성을 높이고자 하는 간호업무분담방법은?,팀 간호,사례관리,일차 간호,총체적 간호,기능적 간호,E,
515,nurse,2020,3,18,간호부는 환자경험 향상의 필요성을 인식하고 바람직한 환자-간호사 의사소통 지침을 개발해서 실천하고 있다. 이러한 간호사들의 변화된 행동을 정착시키기 위해 Lewin의 조직변화 과정을 근거로 간호관리자가 시행할 수 있는 방안은?,대안 탐색,목표 설정,문제 발견,정책 개발,지지와 통제,E,
516,nurse,2020,3,19,다음 병동에서 1일 필요한 간호사 수는?• 간호사 일 근무시간: 8시간• 병동 환자의 총 간접간호시간: 64시간• 병동 환자의 총 직접간호시간: 96시간• 간호사의 기타 활동시간: 산정에서 제외,8명,12명,16명,20명,24명,D,
517,nurse,2020,3,20,업무수행 평가 시 간호관리자의 관대화 경향 오류를 줄이기 위한 방안은?,반복평가 도입,수시평가 도입,연공서열 중시,평가요소 순서 변경,평정등급비율 강제배분 적용,E,
518,nurse,2020,3,21,성과급에 대한 설명으로 옳은 것은?,유능한 간호사를 확보하기 어렵다.,소극적인 업무태도를 유발할 수 있다.,기본 근무시간에 대하여 지급하는 것이다.,경쟁이 과도할 경우 집단성과가 저조할 수 있다.,근속연수에 따른 임금 증가로 심리적 안정을 유도할 수 있다.,D,
519,nurse,2020,3,22,간호관리자가 여러 차례 지각한 간호사에게 출근 시간을 준수하도록 면담하였으나 계속 지각하고 있다. 다음 단계로 고려할 수 있는 조치는?,해임,구두경고,무급정직,부서 이동,징계위원회 회부,B,
520,nurse,2020,3,23,"간호관리자가 구성원으로부터 신뢰와 지지를 받지 못하고 직위권력이 약하며, 과업이 구조화되지 못한 경우 피들러의 상황적합성 이론에 근거한 효과적인 리더십은?",참여형 리더십,설득형 리더십,관계지향형 리더십,과업지향형 리더십,성취지향적 리더십,D,
521,nurse,2020,3,24,"친교욕구가 강한 간호사는 고객만족팀에, 성취욕구가 강한 간호사는 간호연구팀에, 권력욕구가 강한 간호사는 성과관리팀에 배치하였다. 이때 적용된 동기부여 이론은?",XY이론,ERG이론,욕구단계이론,성취동기이론,동기- 위생이론,D,
522,nurse,2020,3,25,간호사가 간호관리자에게 업무보고를 할 때 의사소통 방법으로 옳은 것은?,일상업무는 자세히 보고한다.,한 가지 경로로만 의사소통 한다.,내용을 잘 간추려 핵심만 보고한다.,중요한 내용은 비공식적으로 보고한다.,보고할 내용이 많을 때는 발생 순서대로 보고한다.,C,
523,nurse,2020,3,26,"유방절제수술 후 항암요법을 받고 있는 환자가 신체적, 정신적, 경제적 문제로 힘들어하여 종양전문간호사는 환자에게 전문직 돌봄을 제공하기 위한 다학제 지원을 하고자 한다. 우선해야 할 일은?",팀 구성하기,팀 규칙 정하기,팀 성과 평가하기,팀 활동 촉진하기,팀원별 역할과 책임 정하기,A,
524,nurse,2020,3,27,신규간호사의 스트레스 관리를 위하여 간호관리자가 선택할 수 있는 방법으로 옳은 것은?,스트레스는 관리가 어려우므로 이직을 권한다.,신규간호사의 역량을 강화하기 위해 담당 환자를 추가로 배정한다.,자신의 감정을 솔직하게 털어놓고 지지해 줄 대상을 찾아보도록 한다.,간호업무는 누구나 긴장하는 업무이므로 특별한 문제가 아니라고 말한다.,실수와 부족은 개인문제이므로 스스로 극복할 수 있도록 간호사에게 맡긴다.,C,
525,nurse,2020,3,28,다음에서 설명하는 질 관리 도구는?• 낙상발생원인을 파악하여 분류한다.• 원인별 발생빈도를 수집하여 빈도가 큰 순서대로 왼쪽부터 나열한다.• 원인의 상대적 비중을 누적백분율로 표시하여 질 관리 활동의 우선순위를 정한다.,관리도,런차트,산점도,파레토차트,유사성다이어그램,D,
526,nurse,2020,3,29,우리나라 의료기관 인증기준 중 다음에 기술된 간호수행은 어느 체계에 해당되는가? 간호사: 안녕하세요. 간호사 ○○○입니다. 환자분 성함을 말씀해 주세요.환자: ○○○입니다. 간호사: 혈당을 체크하기 전에 팔찌와 바코드를 다시 한 번 확인해 보겠습니다.,기본가치,환자진료,조직관리,성과관리,간호관리,A,
