,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
526,pharm,2020,3,42,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 고혈압과 제2형 당뇨병이 있는 58세 남자가 약을 잘 복용하였지만, 지난 한 달 동안 자가측정한 공복혈당은 평균 154 mg/dL, 였다. 환자는 주사제 사용에 대해 거부감이 있고, 체중 증가를 우려한다.[활력징후] 혈압 134/82 mmHg, 심박수 68회/분, 호흡수 18회/분 키 153 cm, 체중 68 kg[임상검사] HbA1c 7.2%, SCr 0.7 mg/dL,  eGFR 78 mL/min/1.73 m^2 TC 204 mg/dL,  LDL-C 126 mg/dL,  HDL-C 42 mg/dL,  TG 180 mg/dL, [복용약물] 메트포르민(metformin) 1,000 mg 1일 2회 로사르탄(losartan) 50 mg 1일 1회 아스피린(aspirin) 100 mg 1일 1회 이 환자에게 심혈관 합병증 위험을 감소시키기 위해 추가할 약물은?",리시노프릴(lisinopril),카르베딜롤(carvedilol),에녹사파린(enoxaparin),다비가트란(dabigatran),아토르바스타틴(atorvastatin),E,
527,pharm,2020,3,43,복막투석 중인 48세 남자가 복막염을 치료하기 위하여 겐타마이신(gentamicin) 이 포함된 항생제요법을 시행하고 있다. 겐타마이신의 이상반응과 관련하여 모니터링이 필요한 검사항목은?,혈당,심전도,중성지방,갑상선기능,혈청크레아티닌,E,
528,pharm,2020,3,44,"과거 설파제를 복용한 후 전신 피부발진을 경험한 62세 남자에게 3일 전부터 배뇨 시 작열감, 통증, 빈뇨, 야간뇨, 절박뇨가 나타났고 전립선염으로 진단받았다. 적절한 1차 경험적 항생제는?",나프실린(nafcillin),반코마이신(vancomycin),시프로플록사신(ciprofloxacin),스트렙토마이신(streptomycin),설파메톡사졸/트리메토프림(sulfamethoxazole/trimethoprim),C,
529,pharm,2020,3,45,"37세 남자에게 7일 전부터 코막힘, 콧물, 두통이 나타났으나 호전되는 양상을 보였다가 2일 전부터 화농성 콧물이 나며 증상이 악화되어 급성 세균성부비동염으로 진단되었다. 이 환자에게 적절한 항생제는?",세페핌(cefepime),에르타페넴(ertapenem),토브라마이신(tobramycin),포스포마이신(fosfomycin),아목시실린/클라불란산(amoxicillin/clavulanate),E,
530,pharm,2020,3,46,3세 환아가 급성중이염으로 항생제를 처방받았다. 보호자는 환아의 중이염으로 인한 귀 통증을 완화할 수 있는 약을 문의하였다. 적절한 약물은?,케토티펜(ketotifen),이부프로펜(ibuprofen),페닐레프린(phenylephrine),슈도에페드린(pseudoephedrine),클로르페니라민(chlorpheniramine),B,
531,pharm,2020,3,47,"7일 전 교통사고로 중환자실에 입원한 52세 남자에게 병원획득성 폐렴이 발생하였다. 적절한 경험적 항생제(요법) 는?[병력] 당뇨병, 당뇨병성 족부감염[한 달 전 입원 시 메티실린저항성황색포도상구균(MRSA) 이 동정되어 항생제 치료 후 퇴원함][임상검사] 체온 38.8℃, WBC 20,400/mm^3 흉부 방사선 촬영 검사: 폐침윤",피페라실린/타조박탐(piperacillin/tazobactam),세페핌(cefepime) + 반코마이신(vancomycin),세페핌 + 레보플록사신(levofloxacin) + 겐타마이신(gentamicin),겐타마이신 + 클래리트로마이신(clarithromycin) + 반코마이신,세페핌 + 레보플록사신 + 반코마이신,E,
532,pharm,2020,3,48,"당뇨병 병력이 있는 70세 남자가 지역사회획득성 폐렴으로 입원치료 후 퇴원할 예정이다. 이전에 폐렴구균백신을 접종한 적이 없다고 할 때, 백신 접종에 대한 권고 사항은?",백신 접종은 필요하지 않음,폐렴구균백신 13가를 12개월 간격으로 2회 접종함,폐렴구균백신 13가와 폐렴구균백신 23가 동시 접종함,폐렴구균백신 13가 접종 12개월 후 폐렴구균백신 23가 접종함,폐렴구균백신 23가 접종 12개월 후 폐렴구균백신 13가 접종함,D,
533,pharm,2020,3,49,"경구용 피임약을 복용 중인 29세 여자가 최근 결핵으로 이소니아지드(isoniazid), 리팜피신(rifampicin), 에탐부톨(ethambutol), 피라진아미드(pyrazinamide), 피리독신(pyridoxine) 복용을 시작하려 한다. 경구용 피임약의 효과를 감소시킬 수 있는 약물은?",리팜피신,에탐부톨,피리독신,이소니아지드,피라진아미드,A,
534,pharm,2020,3,50,50세 여자가 항암화학요법을 마친 후 열이 나고 절대호중구수(ANC) 가 150/mm^3 으로 감소하였다. 1주 이상 항생제 치료를 받았으나 열이 지속되고 있다. 경험적 칸디다혈증 치료를 시작하려고 할 때 적절한 항진균제는?,플루시토신(flucytosine),시클로피록스(ciclopirox),카스포펀진(caspofungin),케토코나졸(ketoconazole),클로트리마졸(clotrimazole),C,
535,pharm,2020,3,51,"최근 가족과 해외를 다녀온 6세 남아에게 구토, 복부 통증이 동반된 하루 4～5번의 심한 설사가 발생했다. 여행자 설사가 의심되어 항생제를 투여하려 할 때 적절한 약물은?",반코마이신(vancomycin),세프타지딤(ceftazidime),플루코나졸(fluconazole),메트로니다졸(metronidazole),아지트로마이신(azithromycin),E,
536,pharm,2020,3,52,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 42세 남자가 갑작스러운 고열과 심한 두통으로 응급실에 왔다. 목이 뻣뻣해지며 빛에 과민하고 정신이 혼미한 증상을 나타내고 있다. 검사 결과는 다음과 같다.[임상검사] BUN 16 mg/dL,  SCr 1.0 mg/dL,  혈당 80 mg/dL, [뇌척수액 검사] 혼탁 및 화농성백혈구 9,000/mm^3, 호중구 79% 단백질 300 mg/dL,  당(glucose) 27 mg/dL,  [뇌척수액 그람염색 검사]  그람양성균 검출 세균성 뇌수막염으로 진단받은 이 환자에게 적절한 경험적 항생제요법은?",반코마이신(vancomycin) + 세프트리악손(ceftriaxone),반코마이신 + 메트로니다졸(metronidazole),겐타마이신(gentamicin) + 세파졸린(cefazolin),리네졸리드(linezolid) + 아목시실린(amoxicillin),아즈트레오남(aztreonam) + 시프로플록사신(ciprofloxacin),A,
537,pharm,2020,3,53,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 42세 남자가 갑작스러운 고열과 심한 두통으로 응급실에 왔다. 목이 뻣뻣해지며 빛에 과민하고 정신이 혼미한 증상을 나타내고 있다. 검사 결과는 다음과 같다.[임상검사] BUN 16 mg/dL,  SCr 1.0 mg/dL,  혈당 80 mg/dL, [뇌척수액 검사] 혼탁 및 화농성백혈구 9,000/mm^3, 호중구 79% 단백질 300 mg/dL,  당(glucose) 27 mg/dL,  [뇌척수액 그람염색 검사]  그람양성균 검출. 경험적 항생제 치료를 시작하고 3일 후 검사 결과는 다음과 같다. 약물요법을 변경하려 할 때, 적절한 확정적 항생제는?[뇌척수액 배양 검사] Streptococcus pneumoniae[항생제 감수성 검사] 암피실린(ampicillin) MIC 4 μg/mL (R) * 세푸록심(cefuroxime) MIC 2 μg/mL (R) * 세포탁심(cefotaxime) MIC 0.25 μg/mL (S) * 레보플록사신(levofloxacin) MIC 1 μg/mL (S) * * R, resistant; S, susceptible",세팔렉신(cefalexin),암피실린(ampicillin),겐타마이신(gentamicin),세프트리악손(ceftriaxone),아즈트레오남(aztreonam),D,
538,pharm,2020,3,54,30세 여자(체질량지수 30 kg/m^2) 가 편두통 치료를 위하여 수마트립탄(sumatriptan) 을 복용 중이다. 이 환자에게 매달 2～3회 편두통이 발생하여 예방요법을 시작하고자 할 때 적절한 약물은?,옥시코돈(oxycodone),발프로산(valproic acid),에르고타민(ergotamine),프로프라놀롤(propranolol),모클로베미드(moclobemide),D,
539,pharm,2020,3,55,73세 여자가 알츠하이머병의 치료를 위해 도네페질(donepezil) 을 복용해 오던 중 우울증이 나타났다. 간이정신상태검사(MMSE) 로 평가된 질병의 중증도에는 변화가 없을 때 우울증 개선을 위해 추가할 약물은?,설트랄린(sertraline),이미프라민(imipramine),황산제일철(ferrous sulfate),리바스티그민(rivastigmine),프레드니솔론(prednisolone),A,
540,pharm,2020,3,56,62세 남자가 파킨슨병 치료를 위해 레보도파/카르비도파(levodopa/carbidopa) 를 복용 중 약물의 혈중농도가 최고에 도달할 시점에 불수의적 무도병 양상의 이상운동증(dyskinesia) 을 보였다. 이상운동증을 개선하기 위해 추가할 약물은?,바클로펜(baclofen),모다피닐(modafinil),아만타딘(amantadine),트리헥시페니딜(trihexyphenidyl),클로스트리디움 보툴리눔 독소 A형(Clostridium botulinum toxin type A),C,
541,pharm,2020,3,57,설파제 알레르기가 있는 20세 남자가 강직간대발작으로 진단받았다. 이 환자의 뇌전증 치료를 위해 적절한 1차 약물은?,가바펜틴(gabapentin),조니사미드(zonisamide),발프로산(valproic acid),클로나제팜(clonazepam),에토숙시미드(ethosuximide),C,
542,pharm,2020,3,58,주요우울장애를 치료하기 위해 에스시탈로프람(escitalopram) 을 복용 중인 45세 여자에게 편두통이 발생하여 나라트립탄(naratriptan) 을 투여하고자 한다. 이때 주의하여야 할 약물이상반응은?,통풍,골다공증,세로토닌증후군,과립백혈구감소증,지연성이상운동증,C,
543,pharm,2020,3,59,버스 운전기사인 50세 남자가 범불안장애 치료를 위하여 1주 전부터 벤라팍신(venlafaxine) 75 mg을 1일 1회 복용 중이다. 환자가 약물을 복용해 왔음에도 증상이 충분히 개선되지 않았다고 할 때 적절한 대처 방안은?,벤라팍신(venlafaxine) 유지,노르트립틸린(nortriptyline) 추가,부스피론(buspirone) 으로 변경,알프라졸람(alprazolam) 으로 변경,미르타자핀(mirtazapine) 으로 변경,A,
544,pharm,2020,3,60,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 조현병을 진단받고 할로페리돌(haloperidol) 로 치료를 시작한 21세 남자에게 추체외로증후군 발생으로 근육긴장이상(dystonia) 이 나타났다. 이 환자에게 근육긴장이상을 처치하기 위한 적절한 약물은?,클로니딘(clonidine),플루옥세틴(fluoxetine),돔페리돈(domperidone),벤즈트로핀(benztropine),메토클로프라미드(metoclopramide),D,
545,pharm,2020,3,61,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 조현병을 진단받고 할로페리돌(haloperidol) 로 치료를 시작한 21세 남자에게 추체외로증후군 발생으로 근육긴장이상(dystonia) 이 나타났다. 이 환자에게 할로페리돌을 다른 약물로 변경하고자 할 때 적절한 것은?,클로자핀(clozapine),파록세틴(paroxetine),쿠에티아핀(quetiapine),페르페나진(perphenazine),클로르프로마진(chlorpromazine),C,
546,pharm,2020,3,62,지난 6개월간 2회의 급성통풍발작을 경험한 58세 남자에게 예방요법을 시작하려고 한다. 신장결석증 외에 다른 동반질환은 없을 때 적절한 약물요법은?,이부프로펜(ibuprofen),라스부리카제(rasburicase),벤즈브로마론(benzbromarone),알로푸리놀(allopurinol) + 나프록센(naproxen),세레콕시브(celecoxib) + 프레드니솔론(prednisolone),D,
547,pharm,2020,3,63,"하루 평균 1갑(20개피) 의 흡연을 하고 있는 37세 여자에게 경구용 복합호르몬피임제 복용이 금기인 이유는?[가족력] 유방암[병력] 방광염, 임신당뇨병, 6개월 전 출산",방광염 병력,유방암 가족력,6개월 전 출산,임신당뇨병 병력,하루 1갑(20개피) 흡연,E,
548,pharm,2020,3,64,현재 유방암 치료 중인 52세 환자에게 폐경기 혈관운동증상(vasomotor symptom) 과 우울증상이 나타나 치료를 시작하려고 한다. 적절한 약물은?,라록시펜(raloxifene),벤라팍신(venlafaxine),메드록시프로게스테론(medroxyprogesterone),바제독시펜/에스트로겐(bazedoxifene/conjugated equine estrogen),에스트라디올/메드록시프로게스테론(estradiol/medroxyprogesterone),B,
549,pharm,2020,3,65,"빈뇨, 잔뇨감, 요속 감소로 일상생활에 어려움이 있는 72세 남자에게 양성전립선비대 치료를 시작하려고 한다. 적절한 약물은?[임상검사] 혈압 123/82 mmHg 전립선 크기 30 mL (30 g) 전립선특이항원(PSA) 1.2 ng/mL국제전립선증상점수(IPSS) 15점(중등도) ",타다라필(tadalafil),탐스로신(tamsulosin),옥시부티닌(oxybutynin),피나스테리드(finasteride),데스모프레신(desmopressin),B,
550,pharm,2020,3,66,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 심부정맥혈전증 병력이 있는 68세 여자가 류마티스관절염과 골다공증 치료 중, 최근 관절의 부종과 통증이 심해져 에타너셉트(etanercept) 주사제를 추가하려고 한다.[복용약물] 메토트렉세이트(methotrexate) 폴산(folic acid) 히드록시클로로퀸(hydroxychloroquine) 리세드론산(risedronate) 이 환자에게 에타너셉트 치료 시작 전 검사하여야 할 항목은?","혈압, 혈당","안저검사, 시야측정","심전도, 식도심장초음파","방광내시경, 위식도내시경","인터페론감마분비검사, 흉부X선",E,
551,pharm,2020,3,67,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 심부정맥혈전증 병력이 있는 68세 여자가 류마티스관절염과 골다공증 치료 중, 최근 관절의 부종과 통증이 심해져 에타너셉트(etanercept) 주사제를 추가하려고 한다.[복용약물] 메토트렉세이트(methotrexate) 폴산(folic acid) 히드록시클로로퀸(hydroxychloroquine) 리세드론산(risedronate) 이 환자에게 약물로 조절되지 않는 위식도역류질환이 발생하여 골다공증 치료약을 변경하고자 한다. 적절한 약물은?",라록시펜(raloxifene),알렌드론산(alendronate),졸레드론산(zoledronic acid),바제독시펜/에스트로겐(bazedoxifene/conjugated equine estrogen),에스트라디올/메드록시프로게스테론(estradiol/medroxyprogesterone),C,
552,pharm,2020,3,68,35세 여자가 급성골수성백혈병 치료를 위해 고용량 시타라빈(cytarabine) 포함 항암화학요법을 받을 예정이다. 다른 병력은 없다. 시타라빈의 이상반응을 예방하기 위해 투여가 필요한 약은?,베탁솔롤(betaxolol) 점안제,플루오로메톨론(fluorometholone) 점안제,페니토인(phenytoin) 경구제,로이코보린(leucovorin) 경구제,덱스라족산(dexrazoxane) 주사제,B,
553,pharm,2020,3,69,"57세 남자가 급성골수성백혈병(AML M2) 으로 진단받았다(ECOG 수행도 1) . 다른 병력은 없고, 세포유전학적 검사 결과 치료경과가 양호한 유전자전위형이 확인되었다. 적절한 관해유도요법은?[세포유전학적 검사] t(8;21) 양성, t(15;17)  음성",데시타빈(decitabine),고용량 시타라빈(cytarabine),메르캅토푸린(6- mercaptopurine),표준용량 시타라빈 + 이다루비신(idarubicin),트레티노인(tretinoin) + 삼산화비소(arsenic trioxide),D,
554,pharm,2020,3,70,63세 여자가 만성기 만성골수성백혈병으로 진단받았다. 현재 부정맥 치료를 위해 아미오다론(amiodarone) 을 복용 중이다. 적절한 초기 치료약물은?,닐로티닙(nilotinib),수니티닙(sunitinib),엘로티닙(erlotinib),이매티닙(imatinib),포나티닙(ponatinib),D,
555,pharm,2020,3,71,"49세 남자가 확장병기 소세포폐암으로 진단받았다. 뇌 전이는 없으며, ECOG 수행도는 1이다. 다른 병력은 없다. 적절한 1차 항암화학요법은?",아파티닙(afatinib),토포테칸(topotecan),베바시주맙(bevacizumab),시스플라틴(cisplatin) + 에토포시드(etoposide),카르보플라틴(carboplatin) + 파클리탁셀(paclitaxel) + 크리조티닙(crizotinib),D,
556,pharm,2020,3,72,"63세 남자가 간으로 전이된 대장암을 진단받아, 2주전 대장과 간 병변 절제술을 받았다. 조직검사 결과 KRAS 변이는 양성이었다. 고혈압 외에 다른 병력은 없고, ECOG 수행도는 1이다. 적절한 1차 보조항암화학요법은?",레고라페닙(regorafenib),이리노테칸(irinotecan) + 애플리버셉트(ziv- aflibercept),플루오로우라실(fluorouracil) + 로이코보린(leucovorin) + 옥살리플라틴(oxaliplatin),플루오로우라실 + 로이코보린 + 니볼루맙(nivolumab),플루오로우라실+ 로이코보린+ 이리노테칸+ 세툽시맙(cetuximab),C,
557,pharm,2020,3,73,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 폐경 전인 40세 여자가 3기 유방암으로 진단받고, 유방전절제술을 받았다. 만성 변비 외에 다른 병력은 없다. 조직검사 결과 호르몬 수용체(hormone receptor, HR) 는 양성, 사람표피성장인자 수용체 2(human epidermal growth factor receptor 2, HER2) 는 음성이었다. 수술 후 치료로 보조항암화학요법, 방사선요법과 항호르몬요법을 받을 예정이다. 이 환자에게 항호르몬요법을 위해 단독으로 투여를 시작할 수 있는 약물은?",라파티닙(lapatinib),타목시펜(tamoxifen),카페시타빈(capecitabine),아나스트로졸(anastrozole),트라스투주맙(trastuzumab),B,
558,pharm,2020,3,74,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 폐경 전인 40세 여자가 3기 유방암으로 진단받고, 유방전절제술을 받았다. 만성 변비 외에 다른 병력은 없다. 조직검사 결과 호르몬 수용체(hormone receptor, HR) 는 양성, 사람표피성장인자 수용체 2(human epidermal growth factor receptor 2, HER2) 는 음성이었다. 수술 후 치료로 보조항암화학요법, 방사선요법과 항호르몬요법을 받을 예정이다. 지속적인 통증을 조절하기 위해 모르핀(morphine) 경구제를 수일간 복용 중이다. 모르핀의 이상반응을 예방하기 위해 이 환자에게 투여가 필요한 약은?",메살라진(mesalazine) 좌제,옥트레오티드(octreotide) 주사제,차전자피(psyllium) 경구제,비사코딜(bisacodyl) 경구제,디옥타헤드랄스멕타이트(dioctahedral smectite) 경구제,D,
559,pharm,2020,3,75,"아토피피부염이 있는 25세 여자가 외용 스테로이드연고를 얼굴과 팔 접힘병변에 사용 중이다. 지난 3개월간 피부건조 및 소양증이 악화되었고, 연고 도포 부위에 피부위축이 관찰되었다. 이 환자에게 적절한 약물요법은?",리도카인(lidocaine) 크림 추가,프라목신(pramoxine) 크림 추가,테르비나핀(terbinafine) 크림으로 변경,타크로리무스(tacrolimus) 0.1% 연고로 변경,덱사메타손(dexamethasone) 0.1% 연고로 변경,D,
560,pharm,2020,3,76,"42세 여자에게 녹내장 치료를 위해 안약을 투여하는 동안 속눈썹이 길어지고, 눈 주위가 검게 되는 색소침착이 나타났다. 이 환자가 사용한 것으로 추정되는 안약은?",티몰롤(timolol),카르테올롤(carteolol),필로카르핀(pilocarpine),라타노프로스트(latanoprost),플루오로메톨론(fluorometholone),D,
561,pharm,2020,3,77,35세 여자에게 위절제술 후 중환자실에서 정맥영양요법을 시작할 예정이다. 수술 후 설사 증상이 있는 이 환자에게 결핍이 예상되어 보충을 고려하여야 하는 미량원소는?,구리(Cu),망간(Mn),아연(Zn),크롬(Cr),요오드(I),C,
562,pharm,2020,4,1,병원에서 의료의 질향상을 위해 약사가 의약품사용과오와 약물이상반응에 관한 자료들을 수집 ∙ 확인 ∙ 분석하는 업무는?,공중보건,의약정보 제공,자가치료 상담,약물안전성조사,맞춤형 약물투여,D,
563,pharm,2020,4,2,"흡연, 음주, 마약류 남용과 같은 환자정보를 파악할 수 있는 의무기록 항목은?",주소(chief complaint),가족력(family history),사회력(social history),계통문진(review of system),과거병력(past medical history),C,
564,pharm,2020,4,3,"다음의 약사서비스 사례를 SOAP 노트 형식으로 기록하려고 한다. 계획(Plan) 항목에 기재하는 내용은?골관절염으로 나프록센(naproxen) 처방약을 복용하던 환자가 상복부 통증을 호소하여, 요소호기검사를 받은 후 H. pylori 제균을 위해 판토프라졸(pantoprazole) 을 포함한 3제요법을 시작하였다. 1주일이 지난 현재 판토프라졸 복용만 유지하고 있다. 공복 시 통증은 완화되었으나 충분히 해소되지 않아 약사는 환자에게 매운 음식 등 자극적인 음식을 줄이도록 권고하였다.",상복부 통증,나프록센 처방,판토프라졸 처방,요소호기검사 결과,자극적인 음식 제한 권고,E,
565,pharm,2020,4,4,다약제를 복용하는 환자에게서 약물상호작용으로 의심되는 이상반응이 발생하였다. 인과성 파악을 위하여 3차 문헌을 활용하려고 할 때 적절한 정보원은?,MEDLINE,The Lancet,Drug Interaction Facts,New England Journal of Medicine,American Journal of Health- System Pharmacy,C,
566,pharm,2020,4,5,니페디핀(nifedipine) 을 복용하고 있는 83세 여자가 불안증 완화를 목적으로 디아제팜(diazepam) 을 추가로 처방받았다. 이 환자가 주의해야 할 사항은?,낙상,설사,저혈당,말초신경염,위장관 출혈,A,
567,pharm,2020,4,6,10세 환자에게 연령금기인 약은?,테오필린(theophylline) 건조시럽,독시사이클린(doxycycline) 캡슐,몬테루카스트(montelukast) 츄정,아세트아미노펜(acetaminophen) 정,메토클로프라미드(metoclopramide) 정,B,
568,pharm,2020,4,7,임부에게 금기인 약은?,피리독신(pyridoxine) 정,시메티딘(cimetidine) 정,세팔렉신(cefalexin) 캡슐,아토르바스타틴(atorvastatin) 정,아목시실린/클라불란산(amoxicillin/clavulanate) 정,D,
569,pharm,2020,4,8,급성신손상이 있는 환자에게 투여할 때 신독성이 있어 피해야 하는 약은?,나프록센(naproxen) 정,독사조신(doxazosin) 정,레보티록신(levothyroxine) 정,아플로쿠알론(afloqualone) 정,아미트리프틸린(amitriptyline) 정,A,
570,pharm,2020,4,9,"다음과 같이 반코마이신(vancomycin) 을 투여받고 있는 환자에게서 신독성 발생이 우려되어, 약물투여 셋째 날 혈중약물농도를 측정하려고 한다. 적절한 채혈 시점은?반코마이신 1,000 mg IV q 12 h (오전 8시, 오후 8시) 1시간 동안 점적 투여",오전 7시 50분,오전 9시,오전 9시 50분,오후 12시,오후 9시,A,
571,pharm,2020,4,14,다음 성분의 캡슐제 중 개봉하여 산제로 투약할 수 있는 약물은?,트라조돈(trazodone),알파칼시돌(alfacalcidol),시클로스포린(cyclosporine),이소트레티노인(isotretinoin),토코페롤아세테이트(tocopherol acetate),A,
572,pharm,2020,4,15,"처방전을 구분하여 발행 ∙ 조제하여야 하고, 조제실에서도 이중잠금장치가 있는 철제금고에 보관하면서 투약기록을 하여야 하는 약은?",졸피뎀(zolpidem) CR 정,알프라졸람(alprazolam) 정,옥시코돈(oxycodone) 서방정,클로티아제팜(clotiazepam) 정,페노바르비탈(phenobarbital) 정,C,
573,pharm,2020,4,16,주사용 분말이 들어있는 바이알에 정해진 용매를 가해 분말을 녹이는 조제 방법은?,희석(dilution),배산(trituration),유화(emulsification),논코어링(noncoring),재구성(reconstitution),E,
574,pharm,2020,4,17,"다음의 약물이상반응 사례에 대하여 WHO-UMC 방법으로 인과성을 평가하고자 한다. 평가 결과는?의약품 사용과 이상반응의 전후관계가 합당하나, 이상반응이 다른 병용 의약품으로도 설명되고, 해당 의약품의 투여중단에 관한 정보가 부족하다.",확실함(certain),상당히 확실함(probable),가능함(possible),가능성 적음(unlikely),평가 불가(unassessable),C,
575,pharm,2020,4,18,골관절염으로 나프록센(naproxen) 정을 복용하는 환자가 위장관 통증을 호소하였다. 대체약으로 적절한 것은?,바클로펜(baclofen) 정,케토롤락(ketorolac) 정,디클로페낙(diclofenac) 정,세레콕시브(celecoxib) 캡슐,아세클로페낙(aceclofenac) 정,D,
576,pharm,2020,4,19,디아제팜(diazepam) 을 과량 복용한 환자가 응급실로 내원하였다. 이 환자에게 해독제로 적절한 것은?,날록손(naloxone) 주,로라제팜(lorazepam) 주,플루마제닐(flumazenil) 주,옥시코돈(oxycodone) 서방정,아세클로페낙(aceclofenac) 정,C,
577,pharm,2020,4,20,플루오로우라실(5-fluorouracil) 치료를 받아야 하는 환자가 주사제 대신 경구제 복용을 원한다. 플루오로우라실 대신 사용할 수 있는 약은?,이매티닙(imatinib) 정,레트로졸(letrozole) 정,카페시타빈(capecitabine) 정,메토트렉세이트(methotrexate) 정,시클로포스파미드(cyclophosphamide) 정,C,
578,pharm,2020,4,21,철분의 흡수를 증가시키기 위하여 철분제와 같이 복용할 수 있는 것은?,녹차,홍차,유제품,제산제,비타민C,E,
579,pharm,2020,4,22,"암로디핀(amlodipine) 을 복용하는 환자가 병용할 경우 잇몸증식 부작용이 발생할 수 있어, 정기적인 치과 검진을 받아야 하는 약은?",바클로펜(baclofen) 정,케토롤락(ketorolac) 정,타목시펜(tamoxifen) 정,파록세틴(paroxetine) 정,시클로스포린(cyclosporine) 캡슐,E,
580,pharm,2020,4,23,"불면증이 발생할 수 있어, 1일 1회 복용할 때 오전에 복용할 것을 권장하는 약은?",졸피뎀(zolpidem) 서방정,세티리진(cetirizine) 정,아미트리프틸린(amitriptyline) 정,메토클로프라미드(metoclopramide) 정,메틸페니데이트(methylphenidate) OROS 정,E,
581,pharm,2020,4,24,6세 남아에게 플루티카손(fluticasone) 정량식흡입제(metered dose inhaler) 치료를 시작하려고 한다. 적절한 복약지도는?,흡입기에 캡슐을 넣어 흡입한다.,약물 장착 후 흔들지 않고 흡입한다.,스페이서(spacer) 를 연결하여 흡입한다.,연무기(nebulizer) 를 연결하여 흡입한다.,손잡이를 오른쪽 끝까지 돌린 후 흡입한다.,C,
582,pharm,2020,4,25,"원기가 없고 위장의 움직임이 쇠하여 피로하기 쉬운 사람의 허약체질, 피로권태, 식욕부진, 식은땀 등에 응용하는 한약제제는?",삼소음(蔘蘇飮),맥문동탕(麥門冬湯),고본환정환(固本還睛丸),마행감석탕(麻杏甘石湯),보중익기탕(補中益氣湯),E,
583,pharm,2020,4,28,공정밸리데이션 중 예측적 밸리데이션에 대한 설명으로 옳은 것은?,판매용 의약품을 생산하면서 실시한다.,제조단위 수의 절반 이상이 적합하여야 한다.,연간 생산 제조단위가 1개 이하일 때 실시한다.,연속으로 생산된 3개 이상의 제조단위를 대상으로 실시한다.,희귀의약품의 경우 과거 3개 제조단위에서 얻은 자료를 활용한다.,D,
584,pharm,2020,4,29,GMP 시설기준에 따라 작업소로부터 방출된 공기에 대한 종말처리시설을 갖추어 생산해야 하는 제제는?,백신제제,바르비탈제제,성호르몬제제,페니실린제제,스테로이드제제,D,
585,pharm,2020,4,30,공기조화시스템에 대한 설명으로 옳은 것은?,난기류는 공기의 질을 향상시킨다.,공정에 한 번 사용된 공기는 재사용이 불가능하다.,중요공정을 수행하는 작업장에는 단일방향류를 공급한다.,공기는 청정도가 낮은 지역에서 높은 지역으로 흐르도록 설계한다.,주변환경에서의 공기유입을 차단하기 위하여 대상 지역을 음압으로 설정한다.,C,
586,pharm,2020,4,31,결과에 영향을 미치는 공정과 변수의 관계를 나무의 잔가지 형태로 제시하는 공정요약 방법은?,공정흐름도,실험설계법,영향인자표,제품관리도,특성요인도,E,
587,pharm,2020,4,32,작업실의 청정도 등급을 나누는 기준으로 국제표준화기구가 제시한 평가 항목은?,낙하균 수,미생물 수,표면균 수,부유입자 수,엔도톡신 수,D,
588,pharm,2020,4,33,고순도 정제수 생산에 사용되는 제조용수 시스템의 설비 및 구성 장비의 적격성평가에 대한 설명으로 옳은 것은?,접착제를 사용하여 배관을 연결한다.,냉수와 열수를 교차순환하여 시스템을 소독한다.,CIP(cleaning- in- place) 시스템으로 배관을 세척한다.,고탄소 함유 스테인리스강으로 제조된 배관을 사용한다.,제조용수의 저장탱크에는 친수성 재질의 배기필터를 사용한다.,C,
589,pharm,2020,4,34,"의약품등의 품목허가자료 중 흡광도, 선광도, 융점 등과 같은 원료의약품의 본질 및 순도에 관한 자료를 기재하는 항은?",기원 항,성상 항,시성치 항,순도시험 항,확인시험 항,C,
590,pharm,2020,4,35,대한민국약전에 엔도톡신시험을 하도록 규정된 제조용수는?,상수,정제수,주사용수,멸균정제수,이온교환수,C,
591,pharm,2020,4,36,제제균일성시험법 중 함량균일성시험을 적용하는 제제는?,주성분이 30% 인 나정,주성분이 2 mg인 당의정,주성분이 50 mg인 경질캡슐,액상으로 충전한 연질캡슐,개별 용기에 들어 있는 액제,B,
592,pharm,2020,4,37,니코틴산아미드 정제의 주성분에 대한 새로운 액체크로마토그래프법을 개발하였다. 개발된 분석법의 밸리데이션 과정에서 주성분이 정제의 첨가제 및 불순물로부터 충분히 분리되었는지를 확인하는 용어는?,완건성(robustness),정밀성(precision),정확성(accuracy),직선성(linearity),특이성(specificity),E,
593,pharm,2020,4,38,메타인산용액(1 → 5) 을 제조할 때 사용하는 용매는?,메탄올,아세톤,에탄올,정제수,인산완충액,D,
594,pharm,2020,4,39,일상의 취급 또는 보통의 보존 상태에서 기체 또는 미생물의 침입을 방지하기 위해 사용하는 용기는?,바이알,유리병,약포지,나무상자,플라스틱병,A,
