,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
268,dentist,2020,4,67,치과용 아말감에 관한 설명으로 옳은 것은?,수은/합금비가 낮으면 크리프가 감소한다.,고동 단일조성형 아말감은 초기에 팽창한다.,높은 응축압을 가하면 압축강도가 감소한다.,아말감 충전 4시간 후 최종 강도에 도달한다.,아말감 합금에 아연을 첨가하면 지연팽창이 억제된다.,A,
269,dentist,2020,4,68,수복용 광중합형 콤포짓트 레진에 관한 설명으로 옳은 것은?,법랑질보다 경도가 높다.,열팽창계수는 상아질의 8배 이상이다.,석영은 방사선불투과성 무기필러이다.,어두운 색일수록 중합 깊이가 감소한다.,무기필러의 함량이 많을수록 압축강도가 낮다.,D,
270,dentist,2020,4,69,상아질 프라이머(dentin primer)에 관한 설명으로 옳은 것은?,소수성기는 상아질의 칼슘과 결합한다.,메타크릴레이트 그룹은 상아질의 젖음성을 향상시킨다.,아세톤 용매는 건조된 상아질과의 결합력을 증가시킨다.,스페이서는 친수성기와 소수성기를 연결하는 역할을 한다.,HEMA는 상아질 내 과량의 수분을 제거하는 용매로 사용 한다.,D,
271,dentist,2020,4,70,치과용 금합금의 성분과 영향이 바르게 연결된 것은?,동- 강도 감소,금-내식성 증가,아연 - 융점 증가,주석 - 융점 증가,팔라듐-융점 감소,B,
272,dentist,2020,4,71,외부 결함이 균열로 진행하는 것을 줄이기 위해 세라믹 표면의 이온을 상대적으로 크기가 큰 칼륨 이온으로 치환시키는 강화법을 사용한다. 칼륨 이온으로 치환되는 세라믹 표면의 이온은?,규소 이온,붕소 이온,칼슘 이온,나트륨 이온,알루미늄 이온,D,
273,dentist,2020,4,72,결정구조의 변태(transformation)에 의한 강화작용이 있는 세라믹 수복재료는?,가압성형 세라믹,지르코니아 세라믹,금속-세라믹 시스템용 도재,글라스침투 알루미나 세라믹,리튬 디실리케이트 글라스 세라믹,B,
274,dentist,2020,4,73,하이드로콜로이드 인상재 사용에 관한 설명으로 옳은 것은?,혼합시간이 증가할수록 강도가 증가한다.,인상재에 첨가된 보락스는 석고의 경화를 촉진한다.,인상체를 제거하고 가스 배출을 위해 1시간 후 석고를 주입 한다.,인상체에서 24시간 후에 경석고를 분리하면 표면 광택이 증가한다.,2% 황산칼륨 용액에 가역성 하이드로콜로이드 인상체를 담그면 경석고 표면이 단단해진다.,E,
275,dentist,2020,4,74,플라스터 100 g을 혼수비 0.5로 혼합할 때 플라스터와 물의 화학반응에 직접 참여하는 물의 양은?,9.0 mL,18.6mL,25.0mL,31.4mL,50.0mL,B,
276,dentist,2020,4,75,치과 임플란트용 티타늄 합금에서 티타늄 다음으로 많이 함유되어 합금의 강도를 증가시키고 밀도를 낮추는 금속은?,철(Fe),크롬(Cr),바나듐(V),코발트(Co),알루미늄(Al),E,
277,dentist,2020,4,76,「의료법」상 상급종합병원에 관한 설명으로 옳은 것은?,질병군별 환자구성 비율과는 무관하다.,시 · 도지사가 종합병원급 이상에서 지정한다.,전문의가 되려는 자를 수련시키는 기관이어야 한다.,전속 전문의가 있는 진료과목이 9개 이상이어야 한다.,보건복지부장관이 매년마다 평가를 실시하여 재지정하거나 지정을 취소할 수 있다.,C,
278,dentist,2020,4,77,치과의사 국가시험 응시자가 다른 사람에게 대리시험을 치르게 하여 합격하였다. 이 경우 「의료법」상 응시자격 제한 내용으로 옳은 것은?,"합격은 인정되지만, 3년 이내의 기간을 정하여 특정 지역 또는 특정 업무에 종사할 것을 면허의 조건으로 붙일 수 있다.","합격은 무효가 되지만, 그 다음에 치러지는 치과의사 국가 시험의 응시자격이 제한되지 않는다.","합격은 무효가 되지만, 일정한 윤리교육을 거치면 그 다음에 치러지는 치과의사 국가시험에 응시할 수 있다.","합격은 무효가 되고, 그 다음에 치러지는 치과의사 국가 시험의 응시가 3회 제한된다.","합격은 무효가 되고, 치과의사 국가시험의 응시자격이 영구히 박탈된다.",D,
279,dentist,2020,4,78,「의료법」상 치과의원 원장이 10년간 보존해야 할 진료 관련 기록은?,"수술기록, 환자 명부","수술기록, 진료기록부","진료기록부, 환자 명부","간호기록부, 방사선 사진","방사선 사진, 진료기록부",B,
280,dentist,2020,4,79,「의료법」상 허용되는 의료광고는?,수술장면을 노출하는 전단 광고,환자의 치료경험담에 관한 텔레비전 광고,신의료기술평가를 받은 의료기술에 관한 잡지 광고,다른 의료인의 진료 방법과 비교하는 지하철 내 광고,진료 방법과 관련하여 심각한 부작용 정보를 누락한 마을 버스 내 광고,C,
281,dentist,2020,4,80,「의료법」상 보건복지부장관이 의료기관 개설 허가의 취소 또는 의료기관 폐쇄를 반드시 명하여야 하는 경우는?,간호사에게 발치를 하게 한 경우,간호조무사에게 치석 제거를 하게 한 경우,일회용 주사기를 재사용하여 환자에게 위해를 발생하게 한 경우,치과의원 개설자가 거짓으로 진료비를 청구하여 금고 형을 선고받고 그 형이 확정된 경우,치과병원 개설허가를 받은 날부터 4개월 동안 정당한 사유 없이 업무를 시작하지 아니한 경우,D,
282,dentist,2020,4,81,「의료법」상 3년 이하의 징역이나 3천만원 이하의 벌금에 처하는 경우는?,치과의사가 면허증을 빌려준 경우,치과위생사가 레진 충전을 한 경우,환자가 치과의원을 점거하여 진료를 방해한 경우,치과의사가 업무 중 알게 된 환자의 정보를 누설한 경우,환자가 치과병원의 방사선 장치를 파괴하거나 손상시킨 경우,D,
283,dentist,2020,4,82,「감염병의 예방 및 관리에 관한 법률」상 필수예방접종을 실시하여야 하는 질병은?,"뎅기열, 홍역","결핵, 디프테리아","세균성이질, 수두","장티푸스, 폴리오","유행성이하선염, 페스트",B,
284,dentist,2020,4,83,「검역법」상 검역감염병에 해당하는 것은?,"말라리아, 콜레라","디프테리아, 신종인플루엔자","뎅기열, 중동 호흡기 증후군(MERS)","중증 급성호흡기 증후군(SARS), 황열","동물인플루엔자 인체감염증, 세균성이질",D,
285,dentist,2020,4,84,「후천성면역결핍증 예방법」상 감염인 중 그 부양가족의 생계유지가 곤란하다고 인정될 때에 부양가족의 생활보호에 필요한 조치를 하여야 할 자는?,보건소장,보건복지부장관,질병관리본부장,시장 · 군수 · 구청장,국민건강보험공단 이사장,D,
286,dentist,2020,4,85,「국민건강보험법」상 가입자의 자격 상실 시기는?,사망한 날,국적을 잃은 날,수급권자가 된 날의 다음 날,직장가입자의 피부양자가 된 날,국내에 거주하지 아니하게 된 날,D,
287,dentist,2020,4,86,「국민건강보험법」상 건강보험심사평가원으로부터 요양급여 비용의 심사 내용을 통보받은 국민건강보험공단은 통보받은 날부터 언제까지 요양급여비용을 요양기관에 지급해야 하는가?,지체 없이,1주일 이내,10일 이내,14일 이내,1개월 이내,A,
288,dentist,2020,4,87,「국민건강보험법」상 보험료 납부의무에 관한 설명으로 옳은 것은?,직장가입자의 보수월액보험료는 직장가입자가 납부한다.,직장가입자의 소득월액보험료는 세대주가 납부한다.,직장가입자의 소득월액보험료는 사용자가 납부한다.,지역가입자의 보험료는 사용자가 납부한다.,지역가입자의 보험료는 그 가입자가 속한 세대의 지역가입자 전원이 연대하여 납부한다.,E,
289,dentist,2020,4,88,「지역보건법」상 시장 · 군수 · 구청장이 지역보건의료계획에 반드시 포함해야 하는 내용은?,의료기관의 병상의 수요 · 공급,지역보건의료계획의 달성 목표,시 · 군 . 구 지역보건의료기관 인력의 교육훈련,지역보건의료기관과 보건의료 관련기관 · 단체 간의 협력 · 연계,정신질환 등의 치료를 위한 전문치료시설의 수급에 관한 사항,B,
290,dentist,2020,4,89,"「지역보건법」상 보건소 설치의 근거 규정은 다음과 같다. 괄호 안에 들어갈 것은?
지역주민의 건강을 증진하고 질병을 예방 · 관리하기 위하여 시 · 군 · 구에 대통령령으로 정하는 기준에 따라 해당 지방자치단체의 ( )(으)로 보건소를 설치한다.",고시,조례,지침,시행령,시행규칙,B,
291,dentist,2020,4,90,치과대학 학생이 지역사회에 봉사하기 위하여 지역주민 다수를 대상으로 치과의사의 지도 · 감독을 받아 무료 구강검진을 하려고 한다. 이 경우 치과대학 학생이 「지역보건법」상 해야 할 조치는?,관할 보건소장에게 신고한다.,관할 보건소장의 허가를 받는다.,관할 치과의사회장에게 신고한다.,관할 치과의사회장의 허가를 받는다.,선의로 행하는 검진이므로 별도의 조치가 필요하지 않다.,A,
292,dentist,2020,4,91,「마약류 관리에 관한 법률」상 시 · 도지사의 허가를 받아야 하는 마약류취급자는?,대마 재배자,마약류 제조업자,마약류 도매업자,마약류 수출입업자,마약류 취급 학술연구자,C,
293,dentist,2020,4,92,「응급의료에 관한 법률」 상 제2장에서 명시된 국민의 권리와 의무로 옳지 않은 것은?,응급환자의 이송,응급의료를 받을 권리,응급의료에 관하여 알 권리,응급환자에 대한 신고 의무,선의의 응급의료에 대한 면책,A,
294,dentist,2020,4,93,「보건의료기본법」상 보건의료에 관한 주요 시책을 심의하기 위한 보건복지부장관 소속 위원회는?,손실보상 심의위원회,신의료기술 평가위원회,건강보험정책 심의위원회,보건의료정책 심의위원회,국민건강증진정책 심의위원회,D,
295,dentist,2020,4,94,「국민건강증진법」상 국민건강증진기금을 사용할 수 있는 사업으로 옳지 않은 것은?,치과의원의 치아미백 치료사업,보건통계의 작성 및 보급에 관한 사업,금연교육 및 광고 등 국민건강관리사업,질병의 예방 · 검진 · 관리 및 암의 치료를 위한 사업,공공보건의료 및 건강증진을 위한 시설 · 장비의 확충,A,
296,dentist,2020,4,95,「혈액관리법」상 혈액선별검사에서 부적격기준에 해당하는 것은?,매독검사 양성,에이(A)형간염검사 양성,단순포진바이러스검사 양성,인체유두종바이러스검사 양성,간기능검사(ALT검사) 51 IU/L 이하,A,
