,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
1473,doctor,2018,3,24,"30세 남자가 오른쪽 목에서 덩이가 만져진다며 병원에 왔다. 6개월 전부터 체중이 줄고 땀이 많이 났다고 한다. 앞목 부위에서 2.0 cm의 덩이가 부드럽게 만져졌고 압통은 없으며 덩이는 잘 움직인다. 혈압 140/80 mmHg, 맥박 98회/분, 호흡 14회/분이다. 검사 결과는 다음과 같다. 검사는?T3 280 ng/dL (참고치, 77~135) 유리 T4 2.7 ng/dL (참고치, 0.8~1.7) 갑상샘자극호르몬 <0.01 mIU/L (참고치, 0.34~4.25) ",갑상샘초음파,123I- 갑상샘스캔,목 컴퓨터단층촬영,혈청 갑상샘글로불린,덩이 가는바늘흡인세포검사,B,
1474,doctor,2018,3,25,"36세 여자가 1개월 전부터 앞목이 붓는다며 병원에 왔다. 3주 전부터 가슴이 두근거리고, 땀이 많이 난다고 하였다. 3개월 전에 3.5 kg 남아를 정상 분만하였으며 모유 수유는 하지 않는다고 하였다. 혈압 135/80 mmHg, 맥박 114회/분, 호흡 18회/분이다. 갑상샘은 전체적으로 크게 만져지며 압통은 없다. 검사 결과는 다음과 같다. 진단은?혈액: T3 312 ng/dL (참고치, 77~135) 유리 T4 2.9 ng/dL (참고치, 0.8~1.7) 갑상샘자극호르몬 <0.01 mIU/L (참고치, 0.34~4.25) 갑상샘자극호르몬수용체항체 음성갑상샘과산화효소항체 120 IU/L (참고치, <35) 99mTc-갑상샘스캔: 섭취 감소",리델갑상샘염,그레이브스병,아급성갑상샘염,하시모토갑상샘염,일과성갑상샘중독증을 동반한 만성갑상샘염,E,
1475,doctor,2018,3,26,"13개월 남아가 3일 전부터 구토와 설사를 하고 6시간 동안 소변을 보지 못해 병원에 왔다. 체중은 10 kg에서 9 kg으로 줄었다고 한다. 혈압은 95/65 mmHg, 맥박 105회/분, 호흡 30회/분, 체온 36.5℃이다. 혀는 말라 있었고, 피부 긴장도는 떨어져 있었다. 혈액검사 결과는 다음과 같다. 초기 급속 수액요법으로 처음 투여해야 할 0.9% 식염수의 투여량(mL) 은?혈색소 10.5 g/dL, 백혈구 5,500/mm^3, 혈소판 158,000/mm^3 포도당 80 mg/dL,  혈액요소질소 23 mg/dL, 크레아티닌 0.4 mg/dL,  Na +/K+/Cl- 130/4.0/100 meq/L  동맥혈가스분석(대기호흡) : pH 7.35, PaCO2 35 mmHg PaO2 95 mmHg HCO3- 15 meq/L  ",50,100,200,500,1000,C,
1476,doctor,2018,3,27,"47세 남자가 술을 마시고 싶은 충동을 억누르기 힘들다며 병원에 왔다. 15년 전부터 매일 소주를 1병 정도 마시다가 2개월 전 직장에서 경고를 받은 후 지금까지 술은 전혀 마시지 않았다. 술을 끊은 직후 손이 떨리고 초조한 느낌이 들었지만 지금은 그렇지 않다. 혈압 125/85 mmHg, 맥박 80회/분, 호흡 18회/분, 체온 36.5℃이다. 혈액검사 결과는 다음과 같다. 치료는?아스파르테이트아미노전달효소 45 U/L 감마글루타밀전달효소 60 U/L ",티아민(thiamine),플루옥세틴(fluoxetine),할로페리돌(haloperidol),아캄프로세이트(acamprosate),클로르디아제폭사이드(chlordiazepoxide),D,
1477,doctor,2018,3,28,"45세 여자가 3일 전부터 계속 불안하다며 병원에 왔다. 어젯밤에는 불안해서 한숨도 못 잤다고 했다. 진료 중에도 계속 초조하다며 안절부절못했다. 이렇게 심한 불안은 평생 처음이라고 한다. 지난 1년 동안 잠을 자려고 알프라졸람과 트리아졸람을 복용해오다가 대장내시경검사를 받으려고 4일 전부터 약을 중단했다고 한다. 혈압 150/90 mmHg, 맥박 110회/분, 호흡 20회/분, 체온 36.5℃이다. 우선적인 치료는?",리튬,디아제팜,부스피론,부프로피온,할로페리돌,B,
1478,doctor,2018,3,30,"38세 여자가 2일 전부터 열이 난다며 병원에 왔다. 소변을 볼 때마다 요도구가 아프고 소변 보는 횟수도 평소보다 늘었다고 한다. 신혼부부로 임신을 기다리고 있었다. 혈압 120/70 mmHg, 맥박 95회/분, 호흡 18회/분, 체온 38.1℃이다. 왼쪽 갈비척추각에 압통이 있었다. 소변검사 결과는 다음과 같다. 치료제는?단백질 (+), 아질산염 (+), 적혈구 5~10/고배율시야 백혈구 10~19/고배율시야 임신반응: 양성",세픽심,리팍시민,아목시실린,클린다마이신,아지트로마이신,A,
1479,doctor,2018,3,31,"20세 여자가 2일 전부터 열이 난다며 병원에 왔다. 1주 전부터 소변이 자주 마려웠다고 한다. 왼쪽 옆구리 통증도 호소하였다. 혈압 110/70 mmHg, 맥박 100회/분, 호흡 18회/분, 체온 38.1℃이다. 왼쪽 갈비척추각에 압통이 있었다. 원인을 확인하는 데 가장 적합한 소변 검체는?",아침 첫 소변을 채취,배뇨 직전 포비돈- 요오드로 요도 입구를 소독,배뇨 중간에 채취,배뇨 시작부터 끝까지 모으기,1시간 간격으로 2회 채취,C,
1480,doctor,2018,3,34,"21세 남자가 간헐적으로 발생하는 경련발작 때문에 병원에 왔다. 5년 전부터 아침에 일어난 후 아무런 외부 자극이 없는데도 양쪽 팔다리와 몸통에 빠르고 짧은 순간적인 근육 수축이 있었다고 한다. 이런 증상은 잠이 부족하거나, 술을 마신 다음 날 잘 나타난다고 하였다. 진단은?",소아소발작뇌전증(childhood absence epilepsy),청소년소발작뇌전증(juvenile absence epilepsy),청소년근간대뇌전증(juvenile myoclonic epilepsy),레녹스- 가스토증후군(Lennox- Gastaut syndrome),란다우- 클레프너증후군(Landau- Kleffner syndrome),C,
1481,doctor,2018,3,37,10세 여자가 아랫배에서 덩이가 만져진다며 병원에 왔다. 아랫배에 통증은 없다. 골반초음파검사에서 왼쪽 자궁부속기에 5 cm 크기의 단방 낭종(unilocular cyst) 이 보인다. 자궁과 오른쪽 자궁부속기는 정상이다. 처치는?,경과관찰,핵형분석(karyotyping),복합경구피임제,낭종흡인술,탐색개복술,A,
1482,doctor,2018,3,39,"임신 39주인 36세 미분만부가 질분만 6시간 후에도 소변을 보지 못하였다. 혈압 120/80 mmHg, 맥박 60회/분, 호흡 20회/분, 체온 36.8℃이다. 골반검사에서 질출혈은 많지 않고, 외음부에 혈종은 없다. 넬라톤카테터로 나온 소변량은 500 mL이다. 처치는?",경과관찰,항콜린제,에르고노빈,푸로세미드,폴리카테터 삽입,E,
1483,doctor,2018,3,40,"32세 다분만부가 질분만 후 3일째에 양쪽 유방이 아프고 열이 나서 병원에 왔다. 혈압 110/70 mmHg, 맥박 80회/분, 호흡 20회/분, 체온 38.5℃이다. 양쪽 유방에 발적은 없으며, 유방이 단단하고 압통이 있다. 양쪽 갈비척추각의 압통은 없고, 골반검사에서 회음절개부위의 발적이나 압통은 없다. 검사 결과는 다음과 같다. 처치는?혈액: 혈색소 11.0g/dL, 백혈구 9,000/mm^3, 혈소판 230,000/mm^3 C-반응단백질 5 mg/L (참고치, <10) 소변: 백혈구 0~1/고배율시야, 적혈구 2~3/고배율시야",유방마사지,암피실린,클린다마이신,유방바늘흡인,유방절개배농,A,
1484,doctor,2018,3,41,"임신 30주인 29세 미분만부가 4시간 전부터 물 같은 질분비물이 나와서 병원에 왔다. 혈압 110/70 mmHg, 맥박 80회/분, 체온 36℃이다. 골반검사에서 질 안에 액체가 고여 있고, 니트라진 검사에서 시험지가 파란색으로 변했다. 자궁목은 닫혀 있다. 초음파검사에서 태아는 두위, 양수지수는 8 cm이다. 전자태아심박동-자궁수축감시검사에서 자궁수축은 없으며, 태아심박동은 정상이다. 처치는?",암피실린,옥시토신,양수주입술,자궁목원형결찰술,제왕절개술,A,
1485,doctor,2018,3,43,"임신 38주인 25세 미분만부가 초음파검사를 받던 중 갑자기 식은땀이 나고 어지러워하면서 구역질을 하였다. 혈압 90/60 mmHg, 맥박 90회/분, 체온 36.5℃이다. 처치는?",체위변경,헤파린,리토드린,에르고노빈,제왕절개술,A,
1486,doctor,2018,3,45,"31세 여자가 3개월 전부터 식사량이 줄어서 병원에 왔다. 식후에 속이 더부룩하고 명치 부위가 아파서 식사를 자주 거른다고 하였다. 신물이 올라오거나 속이 쓰리지는 않다고 하였다. 대학생 때도 비슷한 증상으로 몇 달 동안 약을 복용하였다고 하였다. 체중은 변화가 없었다. 혈압 110/70 mmHg, 맥박 65회/분, 호흡 18회/분, 체온 36.6℃이다. 복부 청진에서 장음은 정상이었다. 압통은 없고 덩이는 만져지지 않았다. 식도위내시경검사는 정상이다. 치료는?",우르소데옥시콜산,클라리트로마이신,폴리에틸렌글리콜,바클로펜(baclofen),부스피론(buspirone),E,
1487,doctor,2018,3,46,"42세 산과력 2-0-0-2인 여자가 2일 전에 성폭행을 당했다고 병원에 왔다. 2년 전 뇌졸중 치료를 받고, 예방 목적으로 와파린을 복용하고 있다. 임신을 예방하기 위한 처치는?",에르고노빈,복합경구피임제,메토트렉세이트,고용량 에스트로겐,구리자궁내장치,E,
1488,doctor,2018,3,48,"75세 남자가 혈압이 높아서 병원에 왔다. 10년 전부터 혈압이 높다는 말을 들었으나 혈압강하제를 복용하지는 않았다. 혈압 160/95 mmHg, 맥박 72회/분, 호흡 16회/분, 체온 36.2℃이다. 청진에서 심음은 규칙적이고, 복장뼈 오른쪽 두 번째 갈비 사이공간에서 3/6도의 수축기 잡음이 들린다. 심초음파 결과는 다음과 같다. 치료는?대동맥판막 최고혈류속도(Vmax) : 3.0 m/sec (참고치, <2.0) 대동맥판막 평균압력차(△Pmean) : 20 mmHg (참고치, <16) 대동맥판막 면적(AVA) : 1.2 cm2 (참고치, >2.0) 왼심실박출률: 60% (참고치, ≥55) 국소벽운동이상: 없음",항응고제,칼슘통로차단제,대동맥판막대치술,카테터경유대동맥판막 삽입,피부경유대동맥판막풍선성형술,B,
1489,doctor,2018,3,49,"19세 여자가 건강검진에서 심잡음이 들린다고 해서 병원에 왔다. 혈압 120/80 mmHg, 맥박 78회/분, 호흡 16회/분, 체온 36.4℃이다. 가슴 청진에서 제2심음은 호흡에 관계없이 넓고 일정하게 분리되어 들리고, 복장뼈 왼쪽 옆 두 번째 갈비 사이에서 2/6도의 수축기 잡음이 들린다. 진단은?",대동맥축착,동맥관열림증,폐동맥판협착,심방사이막결손,심실사이막결손,D,
1490,doctor,2018,3,50,"7세 여아가 학교신체검사에서 발견된 심잡음으로 병원에 왔다. 앉은 자세에서 복장뼈 왼쪽 위 가장자리에서 2/6도의 지속성 심잡음이 들렸고, 제2심음은 정상이었다. 고개를 돌리거나 누운 자세에서는 심잡음이 줄었다. 진단은?",동맥관열림증,심방사이막결손,폐동맥분지협착,스틸잡음(Still’s murmur),정맥잡음(venous hum),E,
1491,doctor,2018,3,51,40대 남자가 공항에서 갑자기 쓰러졌다. 옆에 있던 사람이 남자를 발견하고 흔들어 보았으나 남자는 반응이 없었고 숨을 쉬지 않았다. 가슴 압박을 시작하였으며 옆에 있던 다른 사람이 119를 호출한 후 입대입인공호흡을 한 번 하였다. 다음 조치는?,응급실로 이송,다리 올리기,하임리히조작(Heimlich maneuver),반지방패연골절개술(cricothyroidotomy),외부형자동세동제거기를 이용한 세동제거(defibrillation),E,
1492,doctor,2018,3,52,"48세 여자가 2주 전부터 기운이 없다며 병원에 왔다. 작은 일에 짜증이 나고 쉽게 피로하다고 하였다. 8개월 전에 조기위암으로 대부분위절제술(Billroth II) 을 받았다. 혈압 120/70 mmHg, 맥박 72회/분, 호흡 18회/분, 체온 36.4℃이다. 2개월 전에 식도위내시경에서 재발병변은 없고 대장내시경검사는 정상이다. 검사 결과는 다음과 같다. 검사는?혈액: 백혈구 7,890/mm^3, 혈색소 8.9 g/dL, 혈소판 240,000/mm^3 평균적혈구용적(MCV) 72.1 fL (참고치, 79~93) 평균적혈구헤모글로빈농도(MCHC) 23.4 g/dL (참고치, 32.3~35.9) 대변: 잠혈검사 음성",엽산,페리틴,비타민 B12,C- 반응단백질,젖산탈수소효소,B,
1493,doctor,2018,3,53,"2세 남아가 키와 체중이 늘지 않는다고 병원에 왔다. 임신 나이 31주, 출생체중 1,300 g으로 제왕절개술로 태어났고, 신생아 때에 괴사창자염으로 돌창자절제술을 받았다. 키는 75 cm (3백분위수 미만), 체중은 9.5 kg (3백분위수 미만) 이었다. 아이는 무기력하고 힘이 없어 보였다. 혈액검사 결과는 다음과 같다. 결핍된 영양소는?혈색소 8.2 g/dL, 평균적혈구용적 112 fL (참고치, 70~74) 그물적혈구 1%, 적혈구크기분포폭 21% (참고치, 10~15) 백혈구 12,000/mm^3, 혈소판 340,000/mm^3 ",철,아연,엽산,비타민 B6,비타민 B12,E,
1494,doctor,2018,3,54,"56세 남자가 오른쪽 다리를 개에 물려 응급실에 왔다. 개는 광견병 예방접종을 받았다고 한다. 상처는 지름 3 cm 크기로 표피가 일부 뜯겨 있었고, 개의 침에 오염되어 있었다. 환자는 20년 동안 파상풍 백신을 맞은 적이 없다고 하여 응급실 담당의사는 파상풍 면역글로불린을 주사하였다. 다음 조치는?",파상풍 백신 1회 접종,파상풍 백신 2회 접종,파상풍 백신 3회 접종,파상풍 백신 1회 접종 후 5년마다 재접종,파상풍 백신 3회 접종 후 10년마다 재접종,E,
1495,doctor,2018,3,55,55세 산과력 5-0-1-5인 여자가 소변이 자주 마렵고 요의를 못 참겠다고 병원에 왔다. 골반검사와 골반초음파검사에서 자궁과 자궁부속기는 정상이다. 검사 결과는 다음과 같다. 진단은?소변세균배양검사: 음성배뇨 후 잔뇨량: 30 mL 요역동학검사: 방광근의 불수의수축이 관찰됨 수축 시 간헐적 요누출이 확인됨,요도염(urethritis),복압요실금(stress incontinence),범람요실금(overflow incontinence),절박요실금(urge incontinence),기능성요실금(functional incontinence),D,
1496,doctor,2018,3,57,"40세 여자가 오른쪽 유두와 유륜주위 피부가 가렵고 피부에서 진물이 나온다고 병원에 왔다. 6개월 전부터 치료를 받았지만 호전과 악화를 반복하면서 피부 병터가 점점 넓어졌다고 한다. 혈압 120/80 mmHg, 맥박 82회/분, 호흡 18회/분, 체온 36.9℃이다. 유두와 유륜주위에 피부홍반이 있다() . 유방과 겨드랑이에서 만져지는 덩이는 없다. 검사는?",펀치생검(punch biopsy),피부접촉검사(patch test),암시야검사(dark- field examination),진공보조유방생검(vacuum- assisted breast biopsy),가는바늘흡인세포검사(fine needle aspiration cytology),A,
1497,doctor,2018,3,58,"임신 나이 36주, 출생체중 1,700 g으로 태어난 신생아가 출생 후 2시간 째부터 기면 상태를 보이면서 창백해졌다. 간헐적인 무호흡이 있었으며 울음 소리도 약하였고 팔의 떨림이 보였다. 혈액검사 결과는 다음과 같다. 치료는?포도당 27 mg/dL, Na +/K+/Cl- 136/4.5/106 meq/dL 칼슘/마그네슘 9.1/2.2 mg/dL",염화칼륨,10% 포도당액,3% 식염수,50% 황산마그네슘,10% 글루콘산칼슘,B,
1498,doctor,2018,3,59,"49세 남자가 2개월 전 말기 이자암으로 진단받고 매일 폭음을 한다. 며칠 전에는 유흥업소에서 무분별하게 성관계를 하고, 오늘은 도박장에서 종업원과 싸우고 환전소에 불을 질렀다. 임종 심리단계는?",부정,분노,수용,우울,타협,B,
1499,doctor,2018,3,62,35세 남자가 3개월 전부터 잠들기가 힘들다며 병원에 왔다. 6개월 전 아파트 윗집 부부가 싸우는 소리를 자기를 납치하려는 방법을 두고 다투는 것이라고 생각하였다. 이후 윗집에서 의자 끄는 소리나 발자국 소리가 들리면 경고를 보낸다는 생각이 들어 잠을 못 잤다고 한다. 사람들이 자기 눈동자를 보면서 자기 생각을 조종하려 한다며 진료실에서도 색안경을 벗지 않았다. 정신병리는?,사고두절(thought blocking),환청(auditory hallucination),마술적 사고(magical thinking),사고전파(thought broadcasting),망상지각(delusional perception),E,
1500,doctor,2018,3,63,"32세 여자가 1년 전부터 양쪽 유방에서 젖흐름이 있다며 병원에 왔다. 1년 전부터 월경이 나오지 않으며 복용 중인 약물은 없다고 한다. 임신을 원하고 있다. 검사 결과는 다음과 같다. 처치는?혈액: 혈액요소질소 14 mg/dL,  크레아티닌 0.8 mg/dL, 포도당 81 mg/dL,  Na +/K+/Cl- 136/4.6/95 meq/L  유리 T4 0.94 ng/dL (참고치, 0.8~1.7) 갑상샘자극호르몬 2.2 mIU/L (참고치, 0.34~4.25) 코티솔 10.2 μg/dL (참고치, 5~25) 부신겉질자극호르몬 7.9 pg/mL (참고치, 6~76) 프로락틴 170 ng/mL (참고치, 1.9~25.0) 황체형성호르몬 2.4 mIU/mL (참고치, 2.0~15.0) 인슐린유사성장인자-I 243 ng/mL (참고치, 200~400) 안장 자기공명영상촬영: 0.9 cm 크기의 덩이",경과관찰,브로모크립틴,감마나이프 절제술,소마토스타틴유사체,나비뼈경유샘종절제술,B,
1501,doctor,2018,3,64,"29세 산과력 0-0-0-0인 여자가 20일 전부터 질출혈이 계속된다고 병원에 왔다. 내과적 질환이나 복용하는 약물은 없다. 월경은 1년에 2~3회 있었다. 키 160 cm, 몸무게 80 kg이다. 골반초음파검사에서 자궁내막 두께는 20 mm이고, 자궁부속기에 덩이는 없다. 검사 결과는 다음과 같다. 치료는?혈액: 혈색소 10.5 g/dL, 혈소판 150,000/mm^3 프로트롬빈시간 13초(참고치, 12.7~15.4) 활성화부분트롬보플라스틴시간 27초(참고치, 26.3~39.4) 갑상샘자극호르몬 2.5 mIU/L (참고치, 0.34~4.25) 프로락틴 25 ng/mL (참고치, 1.9~25) 소변: 임신반응검사 음성 자궁내막생검: 비정형성이 없는 단순 자궁내막증식증(simple hyperplasia without atypia) ",클로미펜,타목시펜,메트포르민,에스트로겐,프로게스테론,E,
1502,doctor,2018,3,65,63세 여자가 1개월 전부터 질출혈이 계속되어 병원에 왔다. 골반검사에서 자궁목과 질은 위축되어 있고 덩이는 만져지지 않는다. 골반초음파검사에서 자궁내막은 두께가 10 mm이다. 처치는?,경과관찰,에스트로겐,복합경구피임제,자궁난관조영술,자궁내막생검,E,
1503,doctor,2018,3,66,"18세 남자가 이틀 전에 치과에서 사랑니를 뽑은 후 피가 멎지 않아서 병원에 왔다. 가족 중 어머니는 출혈경향으로 치료받은 적이 없었으나, 외삼촌이 32세에 뇌출혈로 사망하였다. 혈압 120/80 mmHg, 맥박 85회/분, 호흡 22회/분, 체온 36.5℃이다. 혈액검사 결과는 다음과 같다. 진단은?혈색소 12.0 g/dL, 백혈구 10,200/mm^3 (중성구 60%, 림프구 37%, 호산구 3%), 혈소판 200,000/mm^3 프로트롬빈시간 12초(참고치, 11.1~12.1) 활성화부분트롬보플라스틴시간 57초(참고치, 21~33) ",혈우병 A,7번응고인자결핍증,10번응고인자결핍증,13번응고인자결핍증,다발응고인자결핍증,A,
1504,doctor,2018,3,67,"70세 여자가 1주일 전부터 양치질을 하면 잇몸에서 피가 난다며 병원에 왔다. 10년 전부터 심장병을 앓아 와파린, 푸로세미드, 디곡신을 복용하고 있다. 특별히 다친 기억은 없는데, 팔다리에서 멍이 다수 발견되었다. 혈압 110/70 mmHg, 맥박 100회/분, 호흡 24회/분, 체온 37.2℃이다. 필요한 혈액검사는?",트롬빈시간,활성화응고시간,혈소판응집검사,프로트롬빈시간(INR),활성화부분트롬보플라스틴시간,D,
1505,doctor,2018,3,68,"70세 남자가 건강검진 매독혈청검사(VDRL) 에서 이상이 발견되었다. 1년 전에 같은 이상이 발견되어 벤자틴페니실린을 3회 근육주사로 맞았다. 혈액검사 결과는 다음과 같다. 적합한 조치는?1년 전: VDRL 1 : 1 양성, TPHA (매독균혈구응집검사) 양성 현재: VDRL 1 : 2 양성, TPHA (매독균혈구응집검사) 양성",경과 관찰,뇌척수액검사,독시사이클린 4주 복용,벤자틴페니실린 3회 근육주사,사람면역결핍바이러스 항체검사,A,
1506,doctor,2018,3,69,"38세 남자가 4시간 전에 피를 토했다며 병원에 왔다. 메스꺼워 구토를 했더니 선홍색 피가 종이컵 두 컵 정도 나왔다고 하였다. 빈속에는 속이 쓰리고 식사를 자주 거른다고 한다. 식은땀을 흘리고 있었고 안색이 창백해 보였다. 혈압 80/50 mmHg, 맥박 115회/분, 호흡 20회/분, 체온 36.2℃이다. 복부 청진에서 장음은 정상이고 명치부위 압통이 있었다. 덩이는 만져지지 않았다. 혈액검사 결과는 다음과 같다. 처치는?백혈구 3,900/mm^3, 혈색소 8.9 g/dL, 혈소판 94,000/mm^3 알부민 3.2 g/dL, 프로트롬빈시간(INR) 1.3",알부민 정맥주사,신선냉동혈장 수혈,혈소판농축액 수혈,0.9% 식염수 정맥주사,저용량 도파민 정맥주사,D,
1507,doctor,2018,3,70,"21세 남자가 양다리가 마비되어 새벽에 응급실에 왔다. 전날 저녁 늦게까지 술을 마셨다고 하였다. 4개월 전에도 두 차례 양다리 마비가 있었으나 저절로 좋아졌다고 한다. 최근 4개월간 체중이 6 kg 감소되었다고 한다. 혈압 150/80 mmHg, 맥박 92회/분이다. 앞목이 부어 있으며 갑상샘 부위에서 잡음(bruit) 이 들렸다. 다리 감각은 정상이나 근력은 떨어져 있다. 검사 결과는 다음과 같다. 진단은?혈액: 혈액요소질소 14 mg/dL,  크레아티닌 1.1 mg/dL, Na +/K+/Cl- 139/3.0/102 meq/L, Ca/P 9.7/3.7 mg/dL, 포도당 115 mg/dL,  당화혈색소 6.1% 유리 T4 3.2 ng/dL (참고치, 0.8~1.7) 갑상샘자극호르몬 <0.01 mIU/L (참고치, 0.34~4.25) 크레아틴키나아제 150 U/L (참고치, 51~294) 미오글로빈 45 μg/L (참고치, 20~71) ",다발근육염(polymyositis),횡단척수염(transverse myelitis),중증근무력증(myasthenia gravis),특발주기마비(idiopathic periodic paralysis),갑상샘독성주기마비(thyrotoxic periodic paralysis),E,
1508,doctor,2018,3,71,"28세 남자가 1개월 전부터 피로감이 심해진다고 응급실에 왔다. 소변을 자주 보며 야간에도 2~3번 소변을 본다고 하였다. 술을 자주 마시며, 복용 중인 약물은 없다. 혈압 100/70 mmHg, 맥박 110회/분, 호흡 24회/분, 체온 37.0℃이다. 명치 끝에 압통이 있으나 만져지는 덩이는 없었다. 반동압통은 없다. 검사 결과는 다음과 같다. 진단은?혈액: 혈색소 13.5 g/dL, 백혈구 12,000/mm^3 혈액요소질소 36 mg/dL,  크레아티닌 1.7 mg/dL, Na +/K+/Cl- 130/3.8/94 meq/L  아스파르테이트아미노전달효소 62 U/L 알라닌아미노전달효소 59 U/L 아밀라아제 110 U/L (참고치, 20~96) 리파제 32 U/L (참고치, 3~43) 포도당 480 mg/dL,  당화혈색소 11.7% C-펩티드 0.4 ng/mL (참고치, 0.8~3.5) 혈장 삼투질농도 298 mOsmol/kg H2O동맥혈가스분석(대기호흡) : pH 7.05, PCO2 14 mmHg PO2 85 mmHg, HCO3- 4 meq/L  소변: 포도당 (3+), 단백질 (+), 케톤 (3+) ",급성이자염,알코올케톤산증,콩팥요세관산증,당뇨병케톤산증,고혈당고삼투압상태,D,
1509,doctor,2018,3,73,"4세 남아가 혈변을 본다며 병원에 왔다. 1개월 전부터 1주일에 1번 정도 변을 보고 나면 변기 안에 피가 가득하다고 하였다. 복통은 없다. 혈압 90/60 mmHg, 맥박 108회/분, 호흡 22회/분, 체온 36.8℃이다. 항문열창은 없고 직장손가락검사에서 덩이도 만져지지 않았다. 배는 부드럽고 압통은 없다. 위내시경과 대장내시경검사에서 이상소견은 없다. 검사는?",복부 초음파,항문압측정,복부 자기공명영상,복부 컴퓨터단층촬영,99mTc- pertechnetate 스캔,E,
1510,doctor,2018,3,74,"45세 여자가 3시간 전부터 배가 아파서 응급실로 왔다. 4년 전 건강검진에서 쓸개돌이 있다고 들었으나 증상이 없어 특별한 치료 없이 지냈다고 한다. 혈압 95/72 mmHg, 맥박 105회/분, 호흡 22회/분, 체온 38.2℃이다. 오른쪽 윗배에 압통이 있으나 반동압통은 없다. 혈액검사 결과는 다음과 같다. 진단은?혈색소 12.0 g/dL, 백혈구 22,000/mm^3, 혈소판 180,000/mm^3 총빌리루빈 7.3 mg/dL,  알칼리인산분해효소 360 U/L 아스파르테이트아미노전달효소 64 U/L 알라닌아미노전달효소 45 U/L 아밀라아제 30 U/L, 리파제 42 U/L ",간고름집,온쓸개관염,쓸개돌이자염,쓸개샘창자샛길,쓸개돌창자막힘증,B,
1511,doctor,2018,3,76,"38세 여자가 2일 전부터 누우면 가슴이 아프다며 응급실에 왔다. 2주 전부터 기침과 열감이 있었다. 가슴 통증은 목과 왼쪽 어깨까지 뻗치고, 앉거나 몸을 앞으로 수그리면 사라진다. 혈압 100/70 mmHg, 맥박 116회/분, 호흡 20회/분, 체온 37.2℃이다. 목정맥이 늘어나 있다. 가슴 청진에서 심음이 약하게 들린다. 수축기 혈압은 날숨 때 100 mmHg 이고 들숨 때 82 mmHg 까지 감소한다. 병터는?",가슴막,심장막,대동맥,폐동맥,관상동맥,B,
1512,doctor,2018,3,79,"40세 여자가 2일 전부터 온몸이 노랗다고 병원에 왔다. 1주 전에 발열, 몸살, 전신 무력감이 있었다고 한다. 음주와 흡연은 하지 않는다고 한다. 어머니와 언니가 간경화증으로 치료 중이라고 한다. 혈압 110/60 mmHg, 맥박 68회/분, 호흡 16회/분, 체온 36.4℃이다. 의식은 졸린 상태로, 큰 소리로 부르면 눈을 떴다. 공막에 황달이 있다. 뇌 컴퓨터단층촬영 사진은 정상이다. 혈액검사 결과는 다음과 같다. 우선 치료는?백혈구 3,500/mm^3, 혈색소 11.9 g/dL, 혈소판 44,000/mm^3 프로트롬빈시간(INR) 2.1, 총빌리루빈 10.6 mg/dL, 포도당 127 mg/dL, 아스파르테이트아미노전달효소 690 U/L 알라닌아미노전달효소 870 U/L,IgG anti-HAV (+), HBsAg (+), IgG anti-HBc (+), anti-HCV (-) ",테노포버(tenofovir),락툴로오스(lactulose),소포스부버(sofosbuvir),페그인터페론(PEG- interferon),우르소데옥시콜산(ursodeoxycholic acid),B,
1513,doctor,2018,3,80,"B형간염바이러스 보유자인 45세 여자가 3일 전부터 얼굴이 노래진다고 병원에 왔다. 혈압 118/82 mmHg, 맥박 92회/분, 호흡 18회/분, 체온 38.2℃이다. 공막에 황달이 있으나 결막은 창백하지 않다. 오른쪽 윗배에 압통은 있으나 반동압통은 없다. 이동둔탁음은 없다. 혈액검사 결과는 다음과 같다. 복부 초음파검사와 컴퓨터단층촬영에서 온쓸개관의 지름이 14 mm였고, 돌이나 덩이는 관찰되지 않았다. 필요한 검사는?총빌리루빈 6.9 mg/dL,  직접빌리루빈 5.8 mg/dL, 알칼리인산분해효소 820 U/L 아스파르테이트아미노전달효소 110 U/L 알라닌아미노전달효소 155 U/L ",간생검,간접쿰즈검사,99mTc- DISIDA 스캔,피부간경유쓸개관조영술,내시경역행쓸개이자조영술,E,
1514,doctor,2018,4,8,"6개월 남아가 4시간 전부터 반복적으로 토해서 병원에 왔다. 임신 나이 40주, 출생체중 3,000 g으로 태어난 후 모유를 먹고 있으며, 7일 전부터 이유식을 시작하였다. 토하고 나면 편해보였으나, 15분 정도 지나면 다시 울면서 보채다 토하는 것을 반복하였다. 혈압 80/55 mmHg, 맥박 110회/분, 체온 36.5℃이다. 울지 않을 때 배는 부드럽게 만져졌으며, 팽만되어 있지 않았다. 간과 지라는 커져 있지 않았다. 시간이 갈수록 노는 시간이 줄어들었다. 검사는?",관찰,식도조영술,복부 초음파,식도위내시경,24시간 식도산도 측정,C,
